Date,Head_314740
1975-06-26 07:01:00,331.21
1975-06-30 07:01:00,331.57
1975-07-03 07:01:00,332.21
1975-07-07 07:01:00,331.66
1975-07-10 07:01:00,331.51
1975-07-14 07:01:00,331.37
1975-07-17 07:01:00,331.48
1975-07-21 07:01:00,331.25
1975-07-22 07:01:00,331.19
1975-07-24 07:01:00,331.01
1975-07-28 07:01:00,330.99
1975-07-31 07:01:00,330.94
1975-08-04 07:01:00,330.65
1975-08-07 07:01:00,330.57
1975-08-11 07:01:00,330.47
1975-08-14 07:01:00,330.52
1975-08-18 07:01:00,330.45
1975-08-21 07:01:00,330.4
1975-08-25 07:01:00,330.57
1975-08-27 07:01:00,330.69
1975-08-28 07:01:00,330.7
1975-09-01 07:01:00,330.52
1975-09-04 07:01:00,330.5
1975-09-08 07:01:00,330.43
1975-09-11 07:01:00,330.36
1975-09-15 07:01:00,330.29
1975-09-18 07:01:00,330.24
1975-09-22 07:01:00,330.17
1975-09-25 07:01:00,330.12
1975-09-29 07:01:00,330.08
1975-10-02 07:01:00,330.04
1975-10-06 07:01:00,330.01
1975-10-09 07:01:00,329.98
1975-10-13 07:01:00,329.97
1975-10-16 07:01:00,329.97
1975-10-20 07:01:00,330.03
1975-10-23 07:01:00,329.97
1975-10-27 07:01:00,329.93
1975-10-30 07:01:00,329.9
1975-11-03 07:01:00,329.87
1975-11-06 07:01:00,329.87
1975-11-10 07:01:00,329.84
1975-11-13 07:01:00,329.83
1975-11-17 07:01:00,329.83
1975-11-19 07:01:00,329.96
1975-11-20 07:01:00,329.97
1975-11-24 07:01:00,329.86
1975-11-27 07:01:00,329.75
1975-12-01 07:01:00,329.81
1975-12-04 07:01:00,329.89
1975-12-08 07:01:00,329.83
1975-12-11 07:01:00,329.79
1975-12-15 07:01:00,329.76
1975-12-18 07:01:00,329.78
1975-12-22 07:01:00,329.67
1975-12-25 07:01:00,329.68
1975-12-29 07:01:00,329.71
1976-01-01 07:01:00,329.66
1976-01-05 07:01:00,329.74
1976-01-08 07:01:00,329.81
1976-01-12 07:01:00,329.91
1976-01-15 07:01:00,330.08
1976-01-19 07:01:00,329.94
1976-01-22 07:01:00,329.9
1976-01-26 07:01:00,329.88
1976-01-27 07:01:00,329.8
1976-01-29 07:01:00,329.74
1976-02-02 07:01:00,329.72
1976-02-05 07:01:00,329.74
1976-02-09 07:01:00,329.71
1976-02-12 07:01:00,329.72
1976-02-16 07:01:00,329.71
1976-02-19 07:01:00,329.7
1976-02-23 07:01:00,329.68
1976-02-26 07:01:00,329.69
1976-03-01 07:01:00,329.85
1976-03-04 07:01:00,329.94
1976-03-08 07:01:00,329.84
1976-03-11 07:01:00,329.78
1976-03-15 07:01:00,329.75
1976-03-18 07:01:00,329.78
1976-03-22 07:01:00,329.75
1976-03-25 07:01:00,329.73
1976-03-29 07:01:00,329.76
1976-04-01 07:01:00,329.87
1976-04-05 07:01:00,330.16
1976-04-08 07:01:00,330.33
1976-04-12 07:01:00,330.05
1976-04-13 07:01:00,330.1
1976-04-15 07:01:00,330.16
1976-04-19 07:01:00,330.06
1976-04-22 07:01:00,330.16
1976-04-26 07:01:00,330.44
1976-04-29 07:01:00,330.39
1976-05-03 07:01:00,330.23
1976-05-06 07:01:00,330.29
1976-05-10 07:01:00,330.66
1976-05-13 07:01:00,330.67
1976-05-17 07:01:00,330.56
1976-05-20 07:01:00,330.53
1976-05-24 07:01:00,330.47
1976-05-27 07:01:00,330.38
1976-05-31 07:01:00,330.41
1976-06-03 07:01:00,330.54
1976-06-07 07:01:00,330.43
1976-06-10 07:01:00,330.38
1976-06-14 07:01:00,330.4
1976-06-17 07:01:00,330.39
1976-06-21 07:01:00,330.22
1976-06-24 07:01:00,330.18
1976-06-28 07:01:00,330.08
1976-07-01 07:01:00,330.0
1976-07-05 07:01:00,329.94
1976-07-08 07:01:00,329.91
1976-07-12 07:01:00,329.89
1976-07-15 07:01:00,329.83
1976-07-19 07:01:00,329.77
1976-07-22 07:01:00,329.87
1976-07-26 07:01:00,329.91
1976-07-29 07:01:00,330.36
1976-08-02 07:01:00,330.35
1976-08-05 07:01:00,330.19
1976-08-09 07:01:00,330.11
1976-08-10 07:01:00,330.09
1976-08-12 07:01:00,330.05
1976-08-16 07:01:00,330.02
1976-08-19 07:01:00,329.97
1976-08-23 07:01:00,330.0
1976-08-26 07:01:00,329.95
1976-08-30 07:01:00,329.91
1976-09-02 07:01:00,329.97
1976-09-06 07:01:00,330.13
1976-09-08 07:01:00,330.06
1976-09-09 07:01:00,330.04
1976-09-13 07:01:00,330.21
1976-09-16 07:01:00,330.11
1976-09-20 07:01:00,330.12
1976-09-23 07:01:00,330.07
1976-09-27 07:01:00,330.01
1976-09-30 07:01:00,329.94
1976-10-04 07:01:00,329.94
1976-10-07 07:01:00,329.88
1976-10-11 07:01:00,329.82
1976-10-14 07:01:00,329.82
1976-10-18 07:01:00,330.19
1976-10-21 07:01:00,330.03
1976-10-25 07:01:00,329.94
1976-10-28 07:01:00,329.88
1976-11-01 07:01:00,330.1
1976-11-04 07:01:00,329.98
1976-11-08 07:01:00,329.98
1976-11-11 07:01:00,330.0
1976-11-15 07:01:00,329.99
1976-11-18 07:01:00,329.98
1976-11-22 07:01:00,329.96
1976-11-25 07:01:00,329.9
1976-11-29 07:01:00,329.85
1976-12-02 07:01:00,329.95
1976-12-06 07:01:00,330.02
1976-12-09 07:01:00,329.98
1976-12-13 07:01:00,329.91
1976-12-16 07:01:00,329.85
1976-12-20 07:01:00,329.94
1976-12-23 07:01:00,329.93
1976-12-27 07:01:00,329.84
1976-12-30 07:01:00,329.76
1977-01-03 07:01:00,329.76
1977-01-05 07:01:00,329.78
1977-01-06 07:01:00,329.78
1977-01-10 07:01:00,329.76
1977-01-13 07:01:00,329.78
1977-01-17 07:01:00,329.73
1977-01-20 07:01:00,329.68
1977-01-24 07:01:00,329.68
1977-01-27 07:01:00,329.71
1977-01-31 07:01:00,329.8
1977-02-03 07:01:00,329.8
1977-02-07 07:01:00,329.87
1977-02-10 07:01:00,329.9
1977-02-14 07:01:00,330.07
1977-02-17 07:01:00,330.03
1977-02-21 07:01:00,329.98
1977-02-24 07:01:00,330.09
1977-02-28 07:01:00,330.22
1977-03-03 07:01:00,330.11
1977-03-07 07:01:00,330.62
1977-03-10 07:01:00,330.57
1977-03-14 07:01:00,330.57
1977-03-17 07:01:00,330.38
1977-03-21 07:01:00,330.39
1977-03-24 07:01:00,330.4
1977-03-28 07:01:00,330.42
1977-03-31 07:01:00,330.49
1977-04-04 07:01:00,330.39
1977-04-07 07:01:00,330.32
1977-04-11 07:01:00,330.35
1977-04-14 07:01:00,330.28
1977-04-18 07:01:00,330.28
1977-04-21 07:01:00,330.28
1977-04-25 07:01:00,330.33
1977-04-28 07:01:00,330.4
1977-05-02 07:01:00,330.9
1977-05-05 07:01:00,331.02
1977-05-09 07:01:00,330.78
1977-05-12 07:01:00,330.61
1977-05-16 07:01:00,330.75
1977-05-18 07:01:00,330.74
1977-05-19 07:01:00,330.71
1977-05-23 07:01:00,330.89
1977-05-26 07:01:00,330.74
1977-05-30 07:01:00,330.62
1977-06-02 07:01:00,330.52
1977-06-06 07:01:00,330.37
1977-06-09 07:01:00,330.33
1977-06-13 07:01:00,330.46
1977-06-14 07:01:00,330.49
1977-06-16 07:01:00,330.5
1977-06-20 07:01:00,330.39
1977-06-23 07:01:00,330.51
1977-06-27 07:01:00,330.31
1977-06-30 07:01:00,330.24
1977-07-04 07:01:00,330.15
1977-07-07 07:01:00,330.12
1977-07-11 07:01:00,330.07
1977-07-14 07:01:00,330.02
1977-07-18 07:01:00,330.07
1977-07-21 07:01:00,330.13
1977-07-25 07:01:00,330.16
1977-07-28 07:01:00,330.31
1977-08-01 07:01:00,330.17
1977-08-04 07:01:00,330.5
1977-08-08 07:01:00,330.27
1977-08-09 07:01:00,330.32
1977-08-11 07:01:00,330.33
1977-08-15 07:01:00,330.3
1977-08-18 07:01:00,330.22
1977-08-22 07:01:00,330.26
1977-08-25 07:01:00,330.21
1977-08-29 07:01:00,330.1
1977-09-01 07:01:00,330.07
1977-09-05 07:01:00,330.01
1977-09-08 07:01:00,329.99
1977-09-12 07:01:00,329.97
1977-09-15 07:01:00,329.92
1977-09-19 07:01:00,329.89
1977-09-22 07:01:00,329.87
1977-09-26 07:01:00,329.82
1977-09-29 07:01:00,329.8
1977-10-03 07:01:00,329.76
1977-10-06 07:01:00,329.77
1977-10-10 07:01:00,329.72
1977-10-13 07:01:00,329.73
1977-10-17 07:01:00,329.71
1977-10-20 07:01:00,329.69
1977-10-24 07:01:00,329.67
1977-10-27 07:01:00,329.64
1977-10-31 07:01:00,329.63
1977-11-03 07:01:00,329.62
1977-11-07 07:01:00,329.6
1977-11-10 07:01:00,329.6
1977-11-14 07:01:00,329.6
1977-11-17 07:01:00,329.61
1977-11-21 07:01:00,329.55
1977-11-24 07:01:00,329.55
1977-11-28 07:01:00,329.55
1977-12-01 07:01:00,329.53
1977-12-05 07:01:00,329.51
1977-12-08 07:01:00,329.49
1977-12-12 07:01:00,329.51
1977-12-15 07:01:00,329.5
1977-12-19 07:01:00,329.45
1977-12-22 07:01:00,329.44
1977-12-26 07:01:00,329.53
1977-12-29 07:01:00,329.55
1978-01-02 07:01:00,329.51
1978-01-05 07:01:00,329.47
1978-01-09 07:01:00,329.44
1978-01-12 07:01:00,329.46
1978-01-16 07:01:00,329.52
1978-01-19 07:01:00,329.5
1978-01-23 07:01:00,329.47
1978-01-26 07:01:00,329.48
1978-01-30 07:01:00,329.52
1978-02-02 07:01:00,329.47
1978-02-06 07:01:00,329.46
1978-02-09 07:01:00,329.43
1978-02-13 07:01:00,329.44
1978-02-16 07:01:00,329.42
1978-02-20 07:01:00,329.41
1978-02-23 07:01:00,329.42
1978-02-27 07:01:00,329.53
1978-03-02 07:01:00,329.68
1978-03-06 07:01:00,329.8
1978-03-09 07:01:00,329.78
1978-03-13 07:01:00,329.76
1978-03-16 07:01:00,329.76
1978-03-20 07:01:00,329.73
1978-03-23 07:01:00,329.7
1978-03-27 07:01:00,329.64
1978-03-30 07:01:00,329.65
1978-04-03 07:01:00,329.89
1978-04-06 07:01:00,329.93
1978-04-10 07:01:00,329.84
1978-04-13 07:01:00,329.93
1978-04-17 07:01:00,329.88
1978-04-20 07:01:00,329.86
1978-04-24 07:01:00,329.95
1978-04-25 07:01:00,329.98
1978-04-27 07:01:00,330.06
1978-05-01 07:01:00,330.27
1978-05-04 07:01:00,330.38
1978-05-08 07:01:00,330.59
1978-05-11 07:01:00,330.54
1978-05-15 07:01:00,330.34
1978-05-18 07:01:00,330.27
1978-05-22 07:01:00,330.53
1978-05-25 07:01:00,331.03
1978-05-29 07:01:00,330.71
1978-06-01 07:01:00,330.77
1978-06-05 07:01:00,330.78
1978-06-08 07:01:00,330.78
1978-06-12 07:01:00,330.9
1978-06-15 07:01:00,330.66
1978-06-19 07:01:00,330.47
1978-06-22 07:01:00,330.43
1978-06-26 07:01:00,330.7
1978-06-29 07:01:00,330.55
1978-07-03 07:01:00,330.48
1978-07-06 07:01:00,330.95
1978-07-10 07:01:00,330.66
1978-07-13 07:01:00,330.64
1978-07-17 07:01:00,330.51
1978-07-20 07:01:00,331.0
1978-07-24 07:01:00,330.71
1978-07-27 07:01:00,330.55
1978-07-31 07:01:00,330.42
1978-08-03 07:01:00,330.38
1978-08-07 07:01:00,330.35
1978-08-10 07:01:00,330.26
1978-08-14 07:01:00,330.16
1978-08-17 07:01:00,330.1
1978-08-21 07:01:00,330.08
1978-08-24 07:01:00,330.01
1978-08-28 07:01:00,329.96
1978-08-31 07:01:00,329.94
1978-09-04 07:01:00,329.91
1978-09-07 07:01:00,329.88
1978-09-11 07:01:00,330.17
1978-09-14 07:01:00,330.11
1978-09-18 07:01:00,329.99
1978-09-21 07:01:00,329.93
1978-09-25 07:01:00,329.93
1978-09-28 07:01:00,329.96
1978-10-02 07:01:00,330.11
1978-10-05 07:01:00,330.36
1978-10-09 07:01:00,330.17
1978-10-12 07:01:00,330.07
1978-10-16 07:01:00,329.99
1978-10-19 07:01:00,329.94
1978-10-23 07:01:00,329.89
1978-10-26 07:01:00,329.88
1978-10-30 07:01:00,329.88
1978-11-02 07:01:00,329.87
1978-11-06 07:01:00,329.81
1978-11-09 07:01:00,329.79
1978-11-13 07:01:00,329.75
1978-11-16 07:01:00,329.74
1978-11-20 07:01:00,329.69
1978-11-23 07:01:00,329.68
1978-11-27 07:01:00,329.66
1978-11-30 07:01:00,329.64
1978-12-04 07:01:00,329.59
1978-12-07 07:01:00,329.55
1978-12-11 07:01:00,329.64
1978-12-14 07:01:00,329.68
1978-12-18 07:01:00,329.63
1978-12-21 07:01:00,329.59
1978-12-25 07:01:00,329.57
1978-12-28 07:01:00,329.56
1979-01-01 07:01:00,329.61
1979-01-04 07:01:00,329.49
1979-01-08 07:01:00,329.47
1979-01-11 07:01:00,329.49
1979-01-15 07:01:00,329.48
1979-01-18 07:01:00,329.48
1979-01-22 07:01:00,329.43
1979-01-25 07:01:00,329.49
1979-01-29 07:01:00,329.54
1979-02-01 07:01:00,329.58
1979-02-05 07:01:00,329.49
1979-02-08 07:01:00,329.53
1979-02-12 07:01:00,329.52
1979-02-15 07:01:00,329.58
1979-02-19 07:01:00,329.73
1979-02-22 07:01:00,329.64
1979-02-26 07:01:00,329.6
1979-03-01 07:01:00,329.57
1979-03-05 07:01:00,329.56
1979-03-08 07:01:00,329.72
1979-03-12 07:01:00,329.7
1979-03-15 07:01:00,330.05
1979-03-19 07:01:00,330.29
1979-03-22 07:01:00,330.17
1979-03-26 07:01:00,330.05
1979-03-29 07:01:00,330.12
1979-04-02 07:01:00,330.14
1979-04-05 07:01:00,330.11
1979-04-09 07:01:00,330.15
1979-04-12 07:01:00,330.16
1979-04-16 07:01:00,330.4
1979-04-19 07:01:00,330.54
1979-04-23 07:01:00,330.33
1979-04-26 07:01:00,330.4
1979-04-30 07:01:00,330.42
1979-05-03 07:01:00,330.42
1979-05-07 07:01:00,330.47
1979-05-10 07:01:00,330.49
1979-05-14 07:01:00,330.71
1979-05-17 07:01:00,330.87
1979-05-21 07:01:00,331.39
1979-05-24 07:01:00,331.39
1979-05-28 07:01:00,331.15
1979-05-31 07:01:00,331.06
1979-06-04 07:01:00,330.88
1979-06-07 07:01:00,330.8
1979-06-11 07:01:00,330.7
1979-06-14 07:01:00,330.76
1979-06-18 07:01:00,331.08
1979-06-21 07:01:00,331.14
1979-06-25 07:01:00,330.91
1979-06-28 07:01:00,330.91
1979-07-02 07:01:00,330.69
1979-07-05 07:01:00,331.14
1979-07-09 07:01:00,330.8
1979-07-12 07:01:00,330.78
1979-07-16 07:01:00,330.83
1979-07-19 07:01:00,330.68
1979-07-23 07:01:00,331.11
1979-07-26 07:01:00,330.7
1979-07-30 07:01:00,330.7
1979-08-02 07:01:00,330.68
1979-08-06 07:01:00,330.67
1979-08-09 07:01:00,330.58
1979-08-13 07:01:00,330.6
1979-08-16 07:01:00,330.47
1979-08-20 07:01:00,330.29
1979-08-23 07:01:00,330.27
1979-08-27 07:01:00,330.33
1979-08-30 07:01:00,330.23
1979-09-03 07:01:00,330.14
1979-09-06 07:01:00,330.15
1979-09-10 07:01:00,330.07
1979-09-13 07:01:00,330.04
1979-09-17 07:01:00,330.02
1979-09-20 07:01:00,329.97
1979-09-24 07:01:00,330.19
1979-09-27 07:01:00,330.37
1979-10-01 07:01:00,330.19
1979-10-04 07:01:00,330.12
1979-10-08 07:01:00,330.08
1979-10-11 07:01:00,330.03
1979-10-15 07:01:00,330.0
1979-10-18 07:01:00,330.02
1979-10-22 07:01:00,330.02
1979-10-25 07:01:00,329.98
1979-10-29 07:01:00,329.95
1979-11-01 07:01:00,329.94
1979-11-05 07:01:00,329.92
1979-11-08 07:01:00,329.93
1979-11-12 07:01:00,330.14
1979-11-15 07:01:00,330.07
1979-11-19 07:01:00,330.17
1979-11-22 07:01:00,330.46
1979-11-26 07:01:00,330.29
1979-11-29 07:01:00,330.33
1979-12-03 07:01:00,330.44
1979-12-06 07:01:00,330.36
1979-12-10 07:01:00,330.37
1979-12-13 07:01:00,330.33
1979-12-17 07:01:00,330.2
1979-12-20 07:01:00,330.15
1979-12-24 07:01:00,330.15
1979-12-27 07:01:00,330.09
1979-12-31 07:01:00,330.03
1980-01-03 07:01:00,330.02
1980-01-07 07:01:00,329.98
1980-01-10 07:01:00,329.94
1980-01-14 07:01:00,329.88
1980-01-17 07:01:00,329.88
1980-01-21 07:01:00,329.89
1980-01-24 07:01:00,329.9
1980-01-28 07:01:00,329.86
1980-01-31 07:01:00,329.83
1980-02-04 07:01:00,329.85
1980-02-07 07:01:00,329.88
1980-02-11 07:01:00,329.87
1980-02-14 07:01:00,329.87
1980-02-18 07:01:00,329.84
1980-02-21 07:01:00,329.85
1980-02-25 07:01:00,329.81
1980-02-28 07:01:00,329.8
1980-03-03 07:01:00,329.8
1980-03-06 07:01:00,329.8
1980-03-10 07:01:00,329.81
1980-03-13 07:01:00,329.8
1980-03-17 07:01:00,329.81
1980-03-20 07:01:00,329.84
1980-03-24 07:01:00,329.85
1980-03-27 07:01:00,329.87
1980-03-31 07:01:00,330.11
1980-04-03 07:01:00,330.22
1980-04-07 07:01:00,330.08
1980-04-10 07:01:00,330.01
1980-04-14 07:01:00,329.95
1980-04-17 07:01:00,330.07
1980-04-21 07:01:00,330.29
1980-04-24 07:01:00,330.15
1980-04-28 07:01:00,330.08
1980-05-01 07:01:00,330.07
1980-05-05 07:01:00,330.28
1980-05-08 07:01:00,330.44
1980-05-12 07:01:00,330.57
1980-05-15 07:01:00,330.65
1980-05-19 07:01:00,330.48
1980-05-22 07:01:00,330.45
1980-05-26 07:01:00,330.49
1980-05-29 07:01:00,330.64
1980-06-02 07:01:00,330.67
1980-06-05 07:01:00,330.53
1980-06-09 07:01:00,330.83
1980-06-12 07:01:00,330.82
1980-06-16 07:01:00,330.93
1980-06-19 07:01:00,330.76
1980-06-23 07:01:00,330.62
1980-06-26 07:01:00,330.83
1980-06-30 07:01:00,330.78
1980-07-03 07:01:00,330.8
1980-07-07 07:01:00,330.65
1980-07-10 07:01:00,330.69
1980-07-14 07:01:00,330.75
1980-07-17 07:01:00,330.6
1980-07-21 07:01:00,330.51
1980-07-24 07:01:00,330.54
1980-07-28 07:01:00,330.4
1980-07-31 07:01:00,330.39
1980-08-04 07:01:00,330.23
1980-08-07 07:01:00,330.31
1980-08-11 07:01:00,330.2
1980-08-14 07:01:00,330.22
1980-08-18 07:01:00,330.2
1980-08-21 07:01:00,330.07
1980-08-25 07:01:00,330.02
1980-08-28 07:01:00,329.97
1980-09-01 07:01:00,330.33
1980-09-04 07:01:00,330.25
1980-09-08 07:01:00,330.07
1980-09-11 07:01:00,330.24
1980-09-15 07:01:00,330.09
1980-09-18 07:01:00,330.02
1980-09-22 07:01:00,329.95
1980-09-25 07:01:00,330.0
1980-09-29 07:01:00,329.9
1980-10-02 07:01:00,329.87
1980-10-06 07:01:00,329.83
1980-10-09 07:01:00,330.23
1980-10-13 07:01:00,330.61
1980-10-16 07:01:00,330.68
1980-10-20 07:01:00,330.84
1980-10-23 07:01:00,330.58
1980-10-27 07:01:00,330.54
1980-10-30 07:01:00,330.55
1980-11-03 07:01:00,330.3
1980-11-06 07:01:00,330.25
1980-11-10 07:01:00,330.24
1980-11-13 07:01:00,330.19
1980-11-17 07:01:00,330.18
1980-11-20 07:01:00,330.2
1980-11-24 07:01:00,330.16
1980-11-27 07:01:00,330.16
1980-12-01 07:01:00,330.12
1980-12-04 07:01:00,330.06
1980-12-08 07:01:00,330.02
1980-12-11 07:01:00,329.95
1980-12-15 07:01:00,329.98
1980-12-16 07:01:00,330.0
1980-12-18 07:01:00,330.0
1980-12-22 07:01:00,329.98
1980-12-25 07:01:00,330.01
1980-12-29 07:01:00,329.97
1981-01-01 07:01:00,329.91
1981-01-05 07:01:00,329.99
1981-01-08 07:01:00,329.94
1981-01-12 07:01:00,329.85
1981-01-15 07:01:00,329.83
1981-01-19 07:01:00,329.82
1981-01-22 07:01:00,329.82
1981-01-26 07:01:00,329.78
1981-01-29 07:01:00,329.79
1981-02-02 07:01:00,329.76
1981-02-05 07:01:00,329.78
1981-02-09 07:01:00,329.77
1981-02-12 07:01:00,329.84
1981-02-16 07:01:00,329.76
1981-02-19 07:01:00,329.71
1981-02-23 07:01:00,329.73
1981-02-26 07:01:00,329.74
1981-03-02 07:01:00,329.69
1981-03-05 07:01:00,329.72
1981-03-09 07:01:00,329.8
1981-03-12 07:01:00,330.12
1981-03-16 07:01:00,330.34
1981-03-19 07:01:00,330.24
1981-03-23 07:01:00,330.14
1981-03-26 07:01:00,330.31
1981-03-30 07:01:00,330.52
1981-04-02 07:01:00,330.7
1981-04-06 07:01:00,330.66
1981-04-09 07:01:00,330.59
1981-04-13 07:01:00,330.57
1981-04-16 07:01:00,330.54
1981-04-20 07:01:00,330.41
1981-04-23 07:01:00,330.28
1981-04-27 07:01:00,330.2
1981-04-30 07:01:00,330.19
1981-05-04 07:01:00,330.15
1981-05-07 07:01:00,330.17
1981-05-11 07:01:00,330.21
1981-05-14 07:01:00,330.48
1981-05-18 07:01:00,330.46
1981-05-21 07:01:00,330.4
1981-05-25 07:01:00,330.75
1981-05-28 07:01:00,330.86
1981-06-01 07:01:00,330.57
1981-06-04 07:01:00,330.52
1981-06-08 07:01:00,330.38
1981-06-11 07:01:00,330.39
1981-06-15 07:01:00,330.31
1981-06-18 07:01:00,330.35
1981-06-22 07:01:00,330.38
1981-06-25 07:01:00,330.43
1981-06-29 07:01:00,330.33
1981-07-02 07:01:00,330.26
1981-07-06 07:01:00,330.19
1981-07-09 07:01:00,330.12
1981-07-13 07:01:00,330.09
1981-07-16 07:01:00,330.09
1981-07-20 07:01:00,331.08
1981-07-23 07:01:00,330.89
1981-07-27 07:01:00,330.88
1981-07-30 07:01:00,330.71
1981-08-03 07:01:00,330.48
1981-08-06 07:01:00,330.52
1981-08-10 07:01:00,330.39
1981-08-13 07:01:00,330.35
1981-08-17 07:01:00,330.24
1981-08-20 07:01:00,330.2
1981-08-24 07:01:00,330.28
1981-08-27 07:01:00,330.24
1981-08-31 07:01:00,330.28
1981-09-03 07:01:00,330.22
1981-09-07 07:01:00,330.15
1981-09-10 07:01:00,330.1
1981-09-14 07:01:00,330.19
1981-09-17 07:01:00,330.2
1981-09-21 07:01:00,330.11
1981-09-24 07:01:00,330.09
1981-09-28 07:01:00,330.14
1981-10-01 07:01:00,330.32
1981-10-05 07:01:00,330.26
1981-10-08 07:01:00,330.19
1981-10-12 07:01:00,330.15
1981-10-15 07:01:00,330.12
1981-10-19 07:01:00,330.06
1981-10-22 07:01:00,330.02
1981-10-26 07:01:00,330.18
1981-10-29 07:01:00,330.29
1981-11-02 07:01:00,330.24
1981-11-05 07:01:00,330.25
1981-11-09 07:01:00,330.17
1981-11-12 07:01:00,330.12
1981-11-16 07:01:00,330.09
1981-11-19 07:01:00,330.04
1981-11-23 07:01:00,330.14
1981-11-26 07:01:00,330.11
1981-11-30 07:01:00,330.05
1981-12-03 07:01:00,330.01
1981-12-07 07:01:00,329.97
1981-12-10 07:01:00,329.96
1981-12-14 07:01:00,329.91
1981-12-17 07:01:00,329.89
1981-12-21 07:01:00,329.83
1981-12-24 07:01:00,329.85
1981-12-28 07:01:00,329.8
1981-12-31 07:01:00,329.82
1982-01-04 07:01:00,329.92
1982-01-11 07:01:00,329.85
1982-01-18 07:01:00,329.77
1982-01-21 07:01:00,329.77
1982-01-25 07:01:00,329.77
1982-02-01 07:01:00,329.76
1982-02-08 07:01:00,329.79
1982-02-15 07:01:00,329.78
1982-02-22 07:01:00,329.73
1982-03-01 07:01:00,329.7
1982-03-08 07:01:00,329.74
1982-03-15 07:01:00,329.73
1982-03-16 07:01:00,329.72
1982-03-22 07:01:00,329.85
1982-03-29 07:01:00,329.97
1982-04-05 07:01:00,330.22
1982-04-12 07:01:00,330.41
1982-04-19 07:01:00,330.18
1982-04-26 07:01:00,330.03
1982-05-03 07:01:00,330.0
1982-05-10 07:01:00,330.4
1982-05-13 07:01:00,330.67
1982-05-17 07:01:00,330.85
1982-05-24 07:01:00,331.13
1982-05-31 07:01:00,331.18
1982-06-07 07:01:00,330.81
1982-06-14 07:01:00,330.69
1982-06-21 07:01:00,330.42
1982-06-28 07:01:00,331.02
1982-07-05 07:01:00,330.54
1982-07-12 07:01:00,330.27
1982-07-19 07:01:00,330.28
1982-07-26 07:01:00,330.41
1982-08-02 07:01:00,330.29
1982-08-09 07:01:00,330.48
1982-08-16 07:01:00,330.3
1982-08-23 07:01:00,330.35
1982-08-30 07:01:00,330.38
1982-09-06 07:01:00,330.16
1982-09-13 07:01:00,330.24
1982-09-20 07:01:00,330.05
1982-09-27 07:01:00,330.16
1982-09-29 07:01:00,330.09
1982-10-04 07:01:00,330.41
1982-10-11 07:01:00,330.89
1982-10-18 07:01:00,330.7
1982-10-25 07:01:00,330.53
1982-11-01 07:01:00,330.42
1982-11-08 07:01:00,330.27
1982-11-15 07:01:00,330.34
1982-11-22 07:01:00,330.16
1982-11-29 07:01:00,330.08
1982-12-06 07:01:00,330.11
1982-12-13 07:01:00,330.12
1982-12-20 07:01:00,330.17
1982-12-27 07:01:00,330.15
1983-01-03 07:01:00,330.1
1983-01-10 07:01:00,330.3
1983-01-13 07:01:00,330.22
1983-01-17 07:01:00,330.22
1983-01-24 07:01:00,330.22
1983-01-31 07:01:00,330.47
1983-02-07 07:01:00,330.27
1983-02-14 07:01:00,330.15
1983-02-21 07:01:00,330.04
1983-02-28 07:01:00,329.99
1983-03-07 07:01:00,329.98
1983-03-08 07:01:00,329.97
1983-03-14 07:01:00,330.12
1983-03-21 07:01:00,330.2
1983-03-28 07:01:00,330.19
1983-04-04 07:01:00,330.16
1983-04-11 07:01:00,330.23
1983-04-18 07:01:00,330.28
1983-04-25 07:01:00,330.71
1983-05-02 07:01:00,330.76
1983-05-09 07:01:00,330.63
1983-05-16 07:01:00,330.66
1983-05-23 07:01:00,330.59
1983-05-30 07:01:00,330.68
1983-06-06 07:01:00,330.69
1983-06-13 07:01:00,330.56
1983-06-16 07:01:00,330.52
1983-06-20 07:01:00,330.38
1983-06-27 07:01:00,330.4
1983-07-04 07:01:00,330.37
1983-07-11 07:01:00,330.27
1983-07-18 07:01:00,330.16
1983-07-25 07:01:00,330.06
1983-08-01 07:01:00,329.96
1983-08-08 07:01:00,330.05
1983-08-15 07:01:00,329.96
1983-08-22 07:01:00,329.89
1983-08-29 07:01:00,329.85
1983-09-05 07:01:00,330.08
1983-09-12 07:01:00,330.16
1983-09-19 07:01:00,330.33
1983-09-26 07:01:00,330.14
1983-10-03 07:01:00,329.97
1983-10-10 07:01:00,329.88
1983-10-17 07:01:00,329.99
1983-10-24 07:01:00,329.99
1983-10-31 07:01:00,329.91
1983-11-07 07:01:00,329.84
1983-11-14 07:01:00,329.78
1983-11-21 07:01:00,329.69
1983-11-28 07:01:00,329.73
1983-12-05 07:01:00,329.66
1983-12-12 07:01:00,329.63
1983-12-19 07:01:00,329.62
1983-12-20 07:01:00,329.65
1983-12-26 07:01:00,329.87
1984-01-02 07:01:00,329.78
1984-01-09 07:01:00,329.68
1984-01-16 07:01:00,329.64
1984-01-23 07:01:00,329.59
1984-01-30 07:01:00,329.52
1984-02-06 07:01:00,329.58
1984-02-13 07:01:00,329.54
1984-02-20 07:01:00,329.53
1984-02-23 07:01:00,329.54
1984-02-27 07:01:00,329.56
1984-03-05 07:01:00,329.56
1984-03-12 07:01:00,329.61
1984-03-19 07:01:00,329.6
1984-03-26 07:01:00,329.7
1984-04-02 07:01:00,330.09
1984-04-09 07:01:00,330.09
1984-04-16 07:01:00,330.15
