Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,26-04-2016,,,,,,,,
Gegevens beschikbaar:,16-10-1972,tot:,05-11-2010,,,,,,,,
Datum: ,26-04-2016,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32D0136,001,32DP0136,153344,457123,1100,01-10-1972,16-10-1972,22-06-1988,1124,24,124,-76
B32D0136,001,32DP0136,153344,457123,1095,22-06-1988,22-06-1988,05-11-2010,1125,30,124,-76


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32D0136,001,02-11-1981,650,626,474,,,,,,
B32D0136,001,16-11-1981,648,624,476,,,,,,
B32D0136,001,30-11-1981,647,623,477,,,,,,
B32D0136,001,14-12-1981,643,619,481,,,,,,
B32D0136,001,28-12-1981,638,614,486,,,,,,
B32D0136,001,14-01-1982,635,611,489,,,,,,
B32D0136,001,28-01-1982,631,607,493,,,,,,
B32D0136,001,15-02-1982,632,608,492,,,,,,
B32D0136,001,01-03-1982,630,606,494,,,,,,
B32D0136,001,15-03-1982,633,609,491,,,,,,
B32D0136,001,29-03-1982,628,604,496,,,,,,
B32D0136,001,13-04-1982,635,611,489,,,,,,
B32D0136,001,28-04-1982,636,612,488,,,,,,
B32D0136,001,10-05-1982,641,617,483,,,,,,
B32D0136,001,24-05-1982,643,619,481,,,,,,
B32D0136,001,14-06-1982,649,625,475,,,,,,
B32D0136,001,28-06-1982,650,626,474,,,,,,
B32D0136,001,14-07-1982,657,633,467,,,,,,
B32D0136,001,28-07-1982,660,636,464,,,,,,
B32D0136,001,16-08-1982,662,638,462,,,,,,
B32D0136,001,27-08-1982,666,642,458,,,,,,
B32D0136,001,13-09-1982,669,645,455,,,,,,
B32D0136,001,27-09-1982,674,650,450,,,,,,
B32D0136,001,14-10-1982,674,650,450,,,,,,
B32D0136,001,28-10-1982,678,654,446,,,,,,
B32D0136,001,15-11-1982,680,656,444,,,,,,
B32D0136,001,29-11-1982,682,658,442,,,,,,
B32D0136,001,13-12-1982,681,657,443,,,,,,
B32D0136,001,27-12-1982,680,656,444,,,,,,
B32D0136,001,17-01-1983,669,645,455,,,,,,
B32D0136,001,31-01-1983,665,641,459,,,,,,
B32D0136,001,14-02-1983,660,636,464,,,,,,
B32D0136,001,28-02-1983,657,633,467,,,,,,
B32D0136,001,14-03-1983,661,637,463,,,,,,
B32D0136,001,28-03-1983,658,634,466,,,,,,
B32D0136,001,14-04-1983,653,629,471,,,,,,
B32D0136,001,28-04-1983,650,626,474,,,,,,
B32D0136,001,16-05-1983,645,621,479,,,,,,
B32D0136,001,30-05-1983,640,616,484,,,,,,
B32D0136,001,13-06-1983,634,610,490,,,,,,
B32D0136,001,27-06-1983,634,610,490,,,,,,
B32D0136,001,14-07-1983,638,614,486,,,,,,
B32D0136,001,01-08-1983,647,623,477,,,,,,
B32D0136,001,15-08-1983,651,627,473,,,,,,
B32D0136,001,29-08-1983,655,631,469,,,,,,
B32D0136,001,14-09-1983,653,629,471,,,,,,
B32D0136,001,03-10-1983,657,633,467,,,,,,
B32D0136,001,14-10-1983,660,636,464,,,,,,
B32D0136,001,31-10-1983,663,639,461,,,,,,
B32D0136,001,14-11-1983,665,641,459,,,,,,
B32D0136,001,14-12-1983,660,636,464,,,,,,
B32D0136,001,28-12-1983,652,628,472,,,,,,
B32D0136,001,16-01-1984,641,617,483,,,,,,
B32D0136,001,27-01-1984,626,602,498,,,,,,
B32D0136,001,28-02-1984,607,583,517,,,,,,
B32D0136,001,14-03-1984,613,589,511,,,,,,
B32D0136,001,28-03-1984,618,594,506,,,,,,
B32D0136,001,16-04-1984,590,566,534,,,,,,
B32D0136,001,28-04-1984,617,593,507,,,,,,
B32D0136,001,14-05-1984,617,593,507,,,,,,
B32D0136,001,28-05-1984,620,596,504,,,,,,
