Date,Head
2010-01-30,78.73
2010-04-13,78.92
2010-05-15,79.08
2010-06-06,79.12
2010-07-17,78.89
2010-07-31,78.92
2010-08-16,78.87
2010-10-02,78.65
2010-10-31,78.7
2010-12-05,78.76
2011-01-07,78.73
2011-04-16,78.98
2011-05-15,79.01
2011-06-07,78.97
2011-06-19,78.93
2011-07-31,78.73
2011-08-20,78.69
2011-09-04,78.65
2011-10-01,78.61
2011-11-04,78.63
2011-12-01,78.72
2012-01-01,78.87
2012-02-04,78.78
2012-02-28,78.98
2012-02-29,78.98
2012-03-01,78.98
2012-03-02,78.98
2012-03-03,78.98
2012-03-04,78.98
2012-03-05,78.98
2012-03-06,78.98
2012-03-07,78.98
2012-03-08,78.98
2012-03-09,78.98
2012-03-10,78.98
2012-03-11,78.98
2012-03-12,78.98
2012-03-13,78.98
2012-03-14,78.98
2012-03-15,78.98
2012-03-16,78.98
2012-03-17,78.98
2012-03-18,78.98
2012-03-19,78.98
2012-03-20,78.97
2012-03-21,78.96
2012-03-22,78.96
2012-03-23,78.96
2012-03-24,78.96
2012-03-25,78.96
2012-03-26,78.96
2012-03-27,78.96
2012-03-28,78.96
2012-03-29,78.97
2012-03-30,78.96
2012-03-31,78.96
2012-04-01,78.96
2012-04-02,78.95
2012-04-03,78.94
2012-04-04,78.94
2012-04-05,78.94
2012-04-06,78.94
2012-04-07,78.94
2012-04-08,78.93
2012-04-09,78.93
2012-04-10,78.93
2012-04-11,78.93
2012-04-12,78.93
2012-04-13,78.93
2012-04-14,78.93
2012-04-15,78.93
2012-04-16,78.92
2012-04-17,78.92
2012-04-18,78.92
2012-04-19,78.92
2012-04-20,78.92
2012-04-21,78.92
2012-04-22,78.93
2012-04-23,78.94
2012-04-24,78.94
2012-04-25,78.94
2012-04-26,78.94
2012-04-27,78.94
2012-04-28,78.93
2012-04-29,78.93
2012-04-30,78.92
2012-05-01,78.92
2012-05-02,78.92
2012-05-03,78.91
2012-05-04,78.92
2012-05-05,78.91
2012-05-06,78.91
2012-05-07,78.9
2012-05-08,78.9
2012-05-09,78.9
2012-05-10,78.9
2012-05-11,78.93
2012-05-12,78.95
2012-05-13,78.95
2012-05-14,78.96
2012-05-15,78.95
2012-05-16,78.94
2012-05-17,78.94
2012-05-18,78.94
2012-05-19,78.92
2012-05-20,78.92
2012-05-21,78.91
2012-05-22,78.91
2012-05-23,78.9
2012-05-24,78.9
2012-05-25,78.9
2012-05-26,78.89
2012-05-27,78.89
2012-05-28,78.89
2012-05-29,78.89
2012-05-30,78.88
2012-05-31,78.88
2012-06-01,78.88
2012-06-02,78.88
2012-06-03,78.89
2012-06-04,78.88
2012-06-05,78.88
2012-06-06,78.88
2012-06-07,78.91
2012-06-08,78.91
2012-06-09,78.9
2012-06-10,78.89
2012-06-11,78.89
2012-06-12,78.88
2012-06-13,78.88
2012-06-14,78.87
2012-06-15,78.87
2012-06-16,78.87
2012-06-17,78.87
2012-06-18,78.88
2012-06-19,78.88
2012-06-20,78.87
2012-06-21,78.87
2012-06-22,78.86
2012-06-23,78.86
