These potential Making evaporation time series were obtained from the gridded E-OBS database (Cornes et al.,2018; v22.0e). We acknowledge the E-OBS dataset from the EU-FP6 project UERRA (https://www.uerra.eu) and the Copernicus Climate Change Service, and the data providers in the ECA&D project (https://www.ecad.eu). 

Date,Evaporation
1980-06-19,3.3267619609832764
1980-06-20,3.0258610248565674
1980-06-21,1.251176118850708
1980-06-22,2.783982753753662
1980-06-23,2.421210765838623
1980-06-24,4.199890613555908
1980-06-25,3.181058406829834
1980-06-26,2.9495224952697754
1980-06-27,1.355918288230896
1980-06-28,3.926110029220581
1980-06-29,1.8896667957305908
1980-06-30,3.451390027999878
1980-07-01,3.6010992527008057
1980-07-02,2.2493250370025635
1980-07-03,2.7754502296447754
1980-07-04,3.757292747497559
1980-07-05,3.1121957302093506
1980-07-06,4.015938758850098
1980-07-07,3.2639853954315186
1980-07-08,3.762493133544922
1980-07-09,2.3280258178710938
1980-07-10,3.88145899772644
1980-07-11,2.981431245803833
1980-07-12,2.389209747314453
1980-07-13,2.5609164237976074
1980-07-14,3.3760769367218018
