DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
336,19280727,    0,     ,
336,19280728,  116,     ,
336,19280729,   80,     ,
336,19280730,   41,     ,
336,19280731,   16,     ,
336,19280801,    9,     ,
336,19280802,   90,     ,
336,19280803,    0,     ,
336,19280804,    0,     ,
336,19280805,   77,     ,
336,19280806,   29,     ,
336,19280807,    0,     ,
336,19280808,    2,     ,
336,19280809,   66,     ,
336,19280810,    0,     ,
336,19280811,    0,     ,
336,19280812,    0,     ,
336,19280813,    0,     ,
336,19280814,   20,     ,
336,19280815,   12,     ,
336,19280816,    0,     ,
336,19280817,  221,     ,
336,19280818,   74,     ,
336,19280819,    0,     ,
336,19280820,    0,     ,
336,19280821,   12,     ,
336,19280822,   63,     ,
336,19280823,  462,     ,
336,19280824,    8,     ,
336,19280825,   86,     ,
336,19280826,    0,     ,
336,19280827,   16,     ,
336,19280828,    0,     ,
336,19280829,   18,     ,
336,19280830,  138,     ,
336,19280831,    0,     ,
336,19280901,   40,     ,
336,19280902,    0,     ,
336,19280903,    0,     ,
336,19280904,    0,     ,
336,19280905,    0,     ,
336,19280906,    0,     ,
336,19280907,    0,     ,
336,19280908,    0,     ,
336,19280909,    0,     ,
336,19280910,   27,     ,
336,19280911,    0,     ,
336,19280912,    0,     ,
336,19280913,    0,     ,
336,19280914,    0,     ,
336,19280915,    0,     ,
336,19280916,    0,     ,
336,19280917,    0,     ,
336,19280918,    0,     ,
336,19280919,    0,     ,
336,19280920,    0,     ,
336,19280921,    2,     ,
336,19280922,    6,     ,
336,19280923,    0,     ,
336,19280924,   12,     ,
336,19280925,  155,     ,
336,19280926,    0,     ,
336,19280927,    0,     ,
336,19280928,    0,     ,
336,19280929,    0,     ,
336,19280930,    1,     ,
336,19281001,    5,     ,
336,19281002,    1,     ,
336,19281003,   16,     ,
336,19281004,    0,     ,
336,19281005,    0,     ,
336,19281006,    4,     ,
336,19281007,   13,     ,
336,19281008,    1,     ,
336,19281009,   35,     ,
336,19281010,    0,     ,
336,19281011,   24,     ,
336,19281012,  228,     ,
336,19281013,    0,     ,
336,19281014,    6,     ,
336,19281015,    0,     ,
336,19281016,    0,     ,
336,19281017,   36,     ,
336,19281018,   28,     ,
336,19281019,   89,     ,
336,19281020,    2,     ,
336,19281021,   36,     ,
336,19281022,   13,     ,
336,19281023,   26,     ,
336,19281024,    0,     ,
336,19281025,    0,     ,
336,19281026,    0,     ,
336,19281027,    2,     ,
336,19281028,    2,     ,
336,19281029,  150,     ,
336,19281030,    0,     ,
336,19281031,   14,     ,
336,19281101,   26,     ,
336,19281102,  231,     ,
336,19281103,    0,     ,
336,19281104,   18,     ,
336,19281105,    0,     ,
336,19281106,   38,     ,
336,19281107,    1,     ,
336,19281108,    0,     ,
336,19281109,    0,     ,
336,19281110,    0,     ,
336,19281111,   18,     ,
336,19281112,   22,     ,
336,19281113,    0,     ,
336,19281114,   26,     ,
336,19281115,    4,     ,
336,19281116,   34,     ,
336,19281117,   72,     ,
336,19281118,   16,     ,
336,19281119,    2,     ,
336,19281120,   22,     ,
336,19281121,    0,     ,
336,19281122,   30,     ,
336,19281123,   78,     ,
336,19281124,  160,     ,
336,19281125,  111,     ,
336,19281126,  241,     ,
336,19281127,   22,     ,
336,19281128,   37,     ,
336,19281129,   48,     ,
336,19281130,   88,     ,
336,19281201,   16,     ,
336,19281202,    4,     ,
336,19281203,    0,     ,
336,19281204,    3,     ,
336,19281205,    0,     ,
336,19281206,    1,     ,
336,19281207,   44,     ,
336,19281208,    0,     ,
336,19281209,    0,     ,
336,19281210,    0,     ,
336,19281211,    0,     ,
336,19281212,    2,     ,
336,19281213,    1,     ,
336,19281214,   24,     ,
336,19281215,    8,     ,
336,19281216,    0,     ,
336,19281217,    4,     ,
336,19281218,   52,     ,
336,19281219,    0,     ,
336,19281220,    4,     ,
336,19281221,   16,     ,
336,19281222,   21,     ,
336,19281223,   57,     ,
336,19281224,    0,     ,
336,19281225,   68,     ,
336,19281226,   30,     ,
336,19281227,   67,     ,
336,19281228,    2,     ,
336,19281229,   35,     ,
336,19281230,   14,     ,
336,19281231,   16,     ,
336,19290101,   60,     ,
336,19290102,    0,     ,
336,19290103,    0,     ,
336,19290104,    0,     ,
336,19290105,    0,     ,
336,19290106,    0,     ,
336,19290107,    0,     ,
336,19290108,    0,     ,
336,19290109,    0,     ,
336,19290110,    2,     ,
336,19290111,    0,     ,
336,19290112,    0,     ,
336,19290113,    0,     ,
336,19290114,   14,     ,
336,19290115,   12,     ,
336,19290116,   35,     ,
336,19290117,   16,     ,
336,19290118,    0,     ,
336,19290119,    0,     ,
336,19290120,    0,     ,
336,19290121,    0,     ,
336,19290122,    0,     ,
336,19290123,    0,     ,
336,19290124,    0,     ,
336,19290125,    6,     ,
336,19290126,    0,     ,
336,19290127,    0,     ,
336,19290128,    0,     ,
336,19290129,    0,     ,
336,19290130,   44,     ,
336,19290131,    0,     ,
336,19290201,    0,     ,
336,19290202,    0,     ,
336,19290203,    0,     ,
336,19290204,    0,     ,
336,19290205,    0,     ,
336,19290206,    0,     ,
336,19290207,    0,     ,
336,19290208,    0,     ,
336,19290209,    0,     ,
336,19290210,    0,     ,
336,19290211,    0,     ,
336,19290212,    0,     ,
336,19290213,    0,     ,
336,19290214,    0,     ,
336,19290215,   18,     ,
336,19290216,    0,     ,
336,19290217,    0,     ,
336,19290218,    0,     ,
336,19290219,    0,     ,
336,19290220,    0,     ,
336,19290221,    0,     ,
336,19290222,    0,     ,
336,19290223,    0,     ,
336,19290224,    0,     ,
336,19290225,   21,     ,
336,19290226,    0,     ,
336,19290227,    0,     ,
336,19290228,    0,     ,
336,19290301,    0,     ,
336,19290302,    0,     ,
336,19290303,    1,     ,
336,19290304,   16,     ,
336,19290305,    1,     ,
336,19290306,   21,     ,
336,19290307,    7,     ,
336,19290308,    0,     ,
336,19290309,    0,     ,
336,19290310,    1,     ,
336,19290311,    0,     ,
336,19290312,    1,     ,
336,19290313,    0,     ,
336,19290314,    0,     ,
336,19290315,    0,     ,
336,19290316,    0,     ,
336,19290317,    0,     ,
336,19290318,    0,     ,
336,19290319,    0,     ,
336,19290320,    0,     ,
336,19290321,    0,     ,
336,19290322,    0,     ,
336,19290323,   64,     ,
336,19290324,    0,     ,
336,19290325,    1,     ,
336,19290326,   17,     ,
336,19290327,    0,     ,
336,19290328,    0,     ,
336,19290329,    0,     ,
336,19290330,    0,     ,
336,19290331,    0,     ,
336,19290401,    2,     ,
336,19290402,   84,     ,
336,19290403,   18,     ,
336,19290404,   11,     ,
336,19290405,   21,     ,
336,19290406,    0,     ,
336,19290407,    0,     ,
336,19290408,    0,     ,
336,19290409,    0,     ,
336,19290410,   26,     ,
336,19290411,   14,     ,
336,19290412,    0,     ,
336,19290413,    5,     ,
336,19290414,   85,     ,
336,19290415,  102,     ,
336,19290416,    0,     ,
336,19290417,    0,     ,
336,19290418,    0,     ,
336,19290419,    0,     ,
336,19290420,    0,     ,
336,19290421,    1,     ,
336,19290422,    4,     ,
336,19290423,    4,     ,
336,19290424,    0,     ,
336,19290425,   72,     ,
336,19290426,    0,     ,
