date,0
1981-07-03,-0.5430817200291131
1981-07-17,-0.6376633212180836
1981-07-30,-0.6957710148868101
1981-08-19,-0.8658059400503748
1981-09-02,-0.97913554797908
1981-09-17,-1.0637046398339416
1981-10-01,-1.130285424096465
1981-10-19,-0.9450380337964637
1981-11-05,-0.733414979840999
1981-11-19,-0.906059918989125
1981-12-03,-0.7875583668998924
1981-12-31,-0.834912597060929
1982-01-19,-0.8019792952288907
1982-02-02,-0.7462660889847259
1982-02-18,-0.8242803797454217
1982-03-04,-0.7741658628877852
1982-03-18,-0.7171062091356644
1982-04-01,-0.8206657530779773
1982-04-16,-0.9005704745138605
1982-05-03,-0.9759524078170916
1982-05-13,-1.0497428585539497
1982-06-18,-1.0619361990209162
1982-07-01,-1.1869677406220314
1982-07-19,-1.335577504417728
1982-08-02,-1.4086103996639983
1982-08-19,-1.4912635288286669
1982-08-31,-1.5227063678195436
1982-09-16,-1.5562507282855935
1982-09-30,-1.679745731285161
1982-10-19,-1.433860460789566
1982-11-02,-1.5733053852997778
1982-11-18,-1.5303188631933824
1982-12-02,-1.4485838514017257
1982-12-16,-1.2798976525581245
1982-12-30,-1.1223717531530588
1983-01-20,-0.9819923343331136
1983-02-03,-0.80631562473919
1983-02-17,-0.9269341596496126
1983-03-03,-1.010645790068076
1983-03-17,-1.07072372907018
1983-03-31,-0.793282226411423
1983-04-19,-0.8879070293066975
1983-05-03,-0.7128634440246611
1983-05-19,-0.7709753536213484
1983-06-02,-0.7008605928202678
1983-06-16,-0.944433418839949
1983-06-30,-1.1185846014738012
1983-07-19,-1.2996699628152095
1983-08-04,-1.4015537352327916
1983-08-18,-1.4991932947402293
1983-09-01,-1.58352483701075
1983-09-19,-1.441481136163826
1983-10-05,-1.5501464186582157
1983-10-19,-1.528763645021833
1983-11-03,-1.4779741566886664
1983-11-17,-1.6081424570021645
1983-12-19,-1.2624046433914022
1984-01-02,-0.9825312767178318
1984-01-19,-0.8072117266289507
1984-02-01,-0.60467321354182
1984-02-16,-0.6916467817610992
1984-03-01,-0.7986373858234836
1984-03-15,-0.8164468537176615
1984-04-02,-0.7710941000011065
1984-04-19,-0.888604453968084
1984-05-02,-0.9442436758468198
1984-05-15,-0.9963336181924634
1984-05-30,-0.8284893929388659
1984-06-19,-0.9326654465031088
1984-07-02,-1.0638013417828789
1984-07-19,-1.0117281813319607
1984-08-02,-1.1345439152536774
1984-08-16,-1.246220486760942
1984-08-31,-1.3187736276443995
1984-09-19,-1.208588017918243
1984-10-03,-0.9843922147158051
1984-10-18,-1.0227388115056126
1984-10-31,-0.9212766143085542
1984-11-15,-1.0633787993400343
1984-11-28,-0.8459662882599113
1984-12-19,-0.9690755514805407
1985-01-15,-1.004995741728726
1985-01-29,-0.8392644702607897
1985-02-15,-0.9955910863694988
