date,B28H1804_2
2014-09-02 20:00:00,19.483
2014-09-03 20:00:00,19.469
2014-09-04 20:00:00,19.453
2014-09-05 20:00:00,19.447
2014-09-06 20:00:00,19.448
2014-09-07 20:00:00,19.432
2014-09-08 20:00:00,19.418
2014-09-09 20:00:00,19.411
2014-09-10 20:00:00,19.403
2014-09-11 20:00:00,19.384
2014-09-12 20:00:00,19.366
2014-09-13 20:00:00,19.352
2014-09-14 20:00:00,19.351
2014-09-15 20:00:00,19.352
2014-09-16 20:00:00,19.331
2014-09-17 20:00:00,19.313
2014-09-18 20:00:00,19.294
2014-09-19 20:00:00,19.3
2014-09-20 20:00:00,19.332
2014-09-21 20:00:00,19.333
2014-09-22 20:00:00,19.34
2014-09-23 20:00:00,19.324
2014-09-24 20:00:00,19.35
2014-09-25 20:00:00,19.339
2014-09-26 20:00:00,19.333
2014-09-27 20:00:00,19.32
2014-09-28 20:00:00,19.304
2014-09-29 20:00:00,19.315
2014-09-30 20:00:00,19.308
2014-10-01 20:00:00,19.31
2014-10-02 20:00:00,19.296
2014-10-03 20:00:00,19.289
2014-10-04 20:00:00,19.274
2014-10-05 20:00:00,19.289
2014-10-06 20:00:00,19.295
2014-10-07 20:00:00,19.364
2014-10-08 20:00:00,19.374
2014-10-09 20:00:00,19.373
2014-10-10 20:00:00,19.357
2014-10-11 20:00:00,19.397
2014-10-12 20:00:00,19.404
2014-10-13 20:00:00,19.431
2014-10-14 20:00:00,19.42
2014-10-15 20:00:00,19.412
2014-10-16 20:00:00,19.449
2014-10-17 20:00:00,19.441
2014-10-18 20:00:00,19.432
2014-10-19 20:00:00,19.428
2014-10-20 20:00:00,19.427
2014-10-21 20:00:00,19.477
2014-10-22 20:00:00,19.501
2014-10-23 20:00:00,19.489
2014-10-24 20:00:00,19.482
2014-10-25 20:00:00,19.491
2014-10-26 20:00:00,19.486
2014-10-27 20:00:00,19.484
2014-10-28 20:00:00,19.486
2014-10-29 20:00:00,19.493
2014-10-30 20:00:00,19.494
2014-10-31 20:00:00,19.492
2014-11-01 20:00:00,19.487
2014-11-02 20:00:00,19.485
2014-11-03 20:00:00,19.535
2014-11-04 20:00:00,19.542
2014-11-05 20:00:00,19.531
2014-11-06 20:00:00,19.523
2014-11-07 20:00:00,19.519
2014-11-08 20:00:00,19.512
2014-11-09 20:00:00,19.507
2014-11-10 20:00:00,19.515
2014-11-11 20:00:00,19.52
2014-11-12 20:00:00,19.515
2014-11-13 20:00:00,19.512
2014-11-14 20:00:00,19.514
2014-11-15 20:00:00,19.509
2014-11-16 20:00:00,19.592
2014-11-17 20:00:00,19.586
2014-11-18 20:00:00,19.576
2014-11-19 20:00:00,19.562
2014-11-20 20:00:00,19.556
2014-11-21 20:00:00,19.556
2014-11-22 20:00:00,19.549
2014-11-23 20:00:00,19.546
2014-11-24 20:00:00,19.545
2014-11-25 20:00:00,19.543
2014-11-26 20:00:00,19.546
2014-11-27 20:00:00,19.544
2014-11-28 20:00:00,19.537
2014-11-29 20:00:00,19.53
2014-11-30 20:00:00,19.526
2014-12-01 20:00:00,19.524
2014-12-02 20:00:00,19.515
2014-12-03 20:00:00,19.51
2014-12-04 20:00:00,19.512
2014-12-05 20:00:00,19.509
2014-12-06 20:00:00,19.501
2014-12-07 20:00:00,19.521
2014-12-08 20:00:00,19.523
2014-12-09 20:00:00,19.517
2014-12-10 20:00:00,19.542
2014-12-11 20:00:00,19.563
2014-12-12 20:00:00,19.611
2014-12-13 20:00:00,19.602
2014-12-14 20:00:00,19.592
2014-12-15 20:00:00,19.6
2014-12-16 20:00:00,19.598
2014-12-17 20:00:00,19.62
2014-12-18 20:00:00,19.618
2014-12-19 20:00:00,19.665
2014-12-20 20:00:00,19.648
2014-12-21 20:00:00,19.639
2014-12-22 20:00:00,19.636
2014-12-23 20:00:00,19.638
2014-12-24 20:00:00,19.653
2014-12-25 20:00:00,19.654
2014-12-26 20:00:00,19.644
2014-12-27 20:00:00,19.639
2014-12-28 20:00:00,19.611
2014-12-29 20:00:00,19.613
2014-12-30 20:00:00,19.618
2014-12-31 20:00:00,19.623
2015-01-01 20:00:00,19.62
2015-01-02 20:00:00,19.633
2015-01-03 20:00:00,19.632
2015-01-04 20:00:00,19.615
2015-01-05 20:00:00,19.611
2015-01-06 20:00:00,19.61
2015-01-07 20:00:00,19.61
2015-01-08 20:00:00,19.658
2015-01-09 20:00:00,19.662
2015-01-10 20:00:00,19.685
2015-01-11 20:00:00,19.671
2015-01-12 20:00:00,19.669
2015-01-13 20:00:00,19.698
2015-01-14 20:00:00,19.692
2015-01-15 20:00:00,19.699
2015-01-16 20:00:00,19.685
2015-01-17 20:00:00,19.668
2015-01-18 20:00:00,19.671
2015-01-19 20:00:00,19.685
2015-01-20 20:00:00,19.673000000000002
2015-01-21 20:00:00,19.663
2015-01-22 20:00:00,19.646
2015-01-23 20:00:00,19.638
2015-01-24 20:00:00,19.639
2015-01-25 20:00:00,19.642
2015-01-26 20:00:00,19.683
2015-01-27 20:00:00,19.679
2015-01-28 20:00:00,19.705
2015-01-29 20:00:00,19.717
2015-01-30 20:00:00,19.721
2015-01-31 20:00:00,19.705
2015-02-01 20:00:00,19.693
2015-02-02 20:00:00,19.69
2015-02-03 20:00:00,19.678
2015-02-04 20:00:00,19.666
2015-02-05 20:00:00,19.652
2015-02-06 20:00:00,19.639
2015-02-07 20:00:00,19.635
2015-02-08 20:00:00,19.637
2015-02-09 20:00:00,19.638
2015-02-10 20:00:00,19.642
2015-02-11 20:00:00,19.641
2015-02-12 20:00:00,19.634
2015-02-13 20:00:00,19.636
2015-02-14 20:00:00,19.623
2015-02-15 20:00:00,19.617
2015-02-16 20:00:00,19.613
2015-02-17 20:00:00,19.601
2015-02-18 20:00:00,19.605
2015-02-19 20:00:00,19.61
2015-02-20 20:00:00,19.632
2015-02-21 20:00:00,19.675
2015-02-22 20:00:00,19.663
2015-02-23 20:00:00,19.666
2015-02-24 20:00:00,19.649
2015-02-25 20:00:00,19.655
2015-02-26 20:00:00,19.652
2015-02-27 20:00:00,19.681
2015-02-28 20:00:00,19.671
2015-03-01 20:00:00,19.673000000000002
2015-03-02 20:00:00,19.674
2015-03-03 20:00:00,19.685
2015-03-04 20:00:00,19.671
2015-03-05 20:00:00,19.656
2015-03-06 20:00:00,19.649
2015-03-07 20:00:00,19.645
2015-03-08 20:00:00,19.636
2015-03-09 20:00:00,19.63
2015-03-10 20:00:00,19.624
2015-03-11 20:00:00,19.621
2015-03-12 20:00:00,19.613
2015-03-13 20:00:00,19.608
2015-03-14 20:00:00,19.602
2015-03-15 20:00:00,19.602
2015-03-16 20:00:00,19.594
2015-03-17 20:00:00,19.59
2015-03-18 20:00:00,19.586
2015-03-19 20:00:00,19.587
2015-03-20 20:00:00,19.588
2015-03-21 20:00:00,19.608
2015-03-22 20:00:00,19.601
2015-03-23 20:00:00,19.598
2015-03-24 20:00:00,19.592
2015-03-25 20:00:00,19.62
2015-03-26 20:00:00,19.619
2015-03-27 20:00:00,19.618
2015-03-28 20:00:00,19.626
2015-03-29 20:00:00,19.683
2015-03-30 20:00:00,19.672
2015-03-31 20:00:00,19.707
2015-04-01 20:00:00,19.696
2015-04-02 20:00:00,19.702
2015-04-03 20:00:00,19.688
2015-04-04 20:00:00,19.67
2015-04-05 20:00:00,19.656
2015-04-06 20:00:00,19.647
2015-04-07 20:00:00,19.636
2015-04-08 20:00:00,19.631
2015-04-09 20:00:00,19.626
2015-04-10 20:00:00,19.62
2015-04-11 20:00:00,19.618
2015-04-12 20:00:00,19.612
2015-04-13 20:00:00,19.601
2015-04-14 20:00:00,19.596
2015-04-15 20:00:00,19.591
2015-04-16 20:00:00,19.588
2015-04-17 20:00:00,19.576
2015-04-18 20:00:00,19.568
2015-04-19 20:00:00,19.562
2015-04-20 20:00:00,19.554
2015-04-21 20:00:00,19.544
2015-04-22 20:00:00,19.547
2015-04-23 20:00:00,19.546
2015-04-24 20:00:00,19.54
2015-04-25 20:00:00,19.565
2015-04-26 20:00:00,19.589
2015-04-27 20:00:00,19.57
2015-04-28 20:00:00,19.558
2015-04-29 20:00:00,19.551
2015-04-30 20:00:00,19.551
2015-05-01 20:00:00,19.542
2015-05-02 20:00:00,19.532
2015-05-03 20:00:00,19.541
2015-05-04 20:00:00,19.53
2015-05-05 20:00:00,19.562
2015-05-06 20:00:00,19.552
2015-05-07 20:00:00,19.545
2015-05-08 20:00:00,19.537
2015-05-09 20:00:00,19.531
2015-05-10 20:00:00,19.52
2015-05-11 20:00:00,19.505
2015-05-12 20:00:00,19.5
2015-05-13 20:00:00,19.489
2015-05-14 20:00:00,19.487
2015-05-15 20:00:00,19.472
2015-05-16 20:00:00,19.489
2015-05-17 20:00:00,19.474
2015-05-18 20:00:00,19.488
2015-05-19 20:00:00,19.482
2015-05-20 20:00:00,19.489
2015-05-21 20:00:00,19.468
2015-05-22 20:00:00,19.458
2015-05-23 20:00:00,19.462
2015-05-24 20:00:00,19.446
2015-05-25 20:00:00,19.438
2015-05-26 20:00:00,19.431
2015-05-27 20:00:00,19.419
2015-05-28 20:00:00,19.462
2015-05-29 20:00:00,19.45
2015-05-30 20:00:00,19.441
2015-05-31 20:00:00,19.445
2015-06-01 20:00:00,19.458
2015-06-02 20:00:00,19.451
2015-06-03 20:00:00,19.418
2015-06-04 20:00:00,19.394
2015-06-05 20:00:00,19.356
2015-06-06 20:00:00,19.358
2015-06-07 20:00:00,19.328
2015-06-08 20:00:00,19.309
2015-06-09 20:00:00,19.292
2015-06-10 20:00:00,19.265
2015-06-11 20:00:00,19.233
2015-06-12 20:00:00,19.198
2015-06-13 20:00:00,19.235
2015-06-14 20:00:00,19.235
2015-06-15 20:00:00,19.185
2015-06-16 20:00:00,19.194
2015-06-17 20:00:00,19.168
2015-06-18 20:00:00,19.177
2015-06-19 20:00:00,19.241
2015-06-20 20:00:00,19.226
2015-06-21 20:00:00,19.355
2015-06-22 20:00:00,19.411
2015-06-23 20:00:00,19.396
2015-06-24 20:00:00,19.365
2015-06-25 20:00:00,19.323
2015-06-26 20:00:00,19.293
2015-06-27 20:00:00,19.302
2015-06-28 20:00:00,19.278
2015-06-29 20:00:00,19.229
2015-06-30 20:00:00,19.163
2015-07-01 20:00:00,19.096
2015-07-02 20:00:00,19.042
2015-07-03 20:00:00,19.03
2015-07-04 20:00:00,18.999
2015-07-05 20:00:00,19.041
2015-07-06 20:00:00,18.996
2015-07-07 20:00:00,18.983
2015-07-08 20:00:00,19.042
2015-07-09 20:00:00,19.065
2015-07-10 20:00:00,19.002
2015-07-11 20:00:00,18.958
2015-07-12 20:00:00,18.997
2015-07-13 20:00:00,19.088
2015-07-14 20:00:00,19.099
2015-07-15 20:00:00,19.094
2015-07-16 20:00:00,19.022
2015-07-17 20:00:00,18.961
2015-07-18 20:00:00,18.962
2015-07-19 20:00:00,19.079
2015-07-20 20:00:00,19.029
2015-07-21 20:00:00,18.969
2015-07-22 20:00:00,18.94
2015-07-23 20:00:00,18.924
2015-07-24 20:00:00,18.919
2015-07-25 20:00:00,19.166
2015-07-26 20:00:00,19.164
2015-07-27 20:00:00,19.225
2015-07-28 20:00:00,19.226
2015-07-29 20:00:00,19.254
2015-07-30 20:00:00,19.206
2015-07-31 20:00:00,19.159
2015-08-01 20:00:00,19.103
2015-08-02 20:00:00,19.049
2015-08-03 20:00:00,18.983
2015-08-04 20:00:00,19.113
2015-08-05 20:00:00,19.041
2015-08-06 20:00:00,18.968
2015-08-07 20:00:00,18.986
2015-08-08 20:00:00,18.974
2015-08-09 20:00:00,18.946
2015-08-10 20:00:00,18.994
2015-08-11 20:00:00,18.937
2015-08-12 20:00:00,18.926
2015-08-13 20:00:00,18.895
2015-08-14 20:00:00,18.951
2015-08-15 20:00:00,18.939
2015-08-16 20:00:00,19.31
2015-08-17 20:00:00,19.491
2015-08-18 20:00:00,19.494
2015-08-19 20:00:00,19.454
2015-08-20 20:00:00,19.422
2015-08-21 20:00:00,19.393
2015-08-22 20:00:00,19.364
2015-08-23 20:00:00,19.331
2015-08-24 20:00:00,19.328
2015-08-25 20:00:00,19.335
2015-08-26 20:00:00,19.309
2015-08-27 20:00:00,19.343
2015-08-28 20:00:00,19.325
2015-08-29 20:00:00,19.29
2015-08-30 20:00:00,19.331
2015-08-31 20:00:00,19.351
2015-09-01 20:00:00,19.341
2015-09-02 20:00:00,19.324
2015-09-03 20:00:00,19.31
2015-09-04 20:00:00,19.325
2015-09-05 20:00:00,19.355
2015-09-06 20:00:00,19.335
2015-09-07 20:00:00,19.379
2015-09-08 20:00:00,19.369
2015-09-09 20:00:00,19.344
2015-09-10 20:00:00,19.312
2015-09-11 20:00:00,19.293
2015-09-12 20:00:00,19.275
2015-09-13 20:00:00,19.291
2015-09-14 20:00:00,19.437
2015-09-15 20:00:00,19.479
2015-09-16 20:00:00,19.488
2015-09-17 20:00:00,19.486
2015-09-18 20:00:00,19.479
2015-09-19 20:00:00,19.489
2015-09-20 20:00:00,19.477
2015-09-21 20:00:00,19.469
2015-09-22 20:00:00,19.488
2015-09-23 20:00:00,19.522
2015-09-24 20:00:00,19.513
2015-09-25 20:00:00,19.502
2015-09-26 20:00:00,19.487
2015-09-27 20:00:00,19.477
2015-09-28 20:00:00,19.469
2015-09-29 20:00:00,19.456
2015-09-30 20:00:00,19.443
2015-10-01 20:00:00,19.435
2015-10-02 20:00:00,19.43
2015-10-03 20:00:00,19.427
2015-10-04 20:00:00,19.421
2015-10-05 20:00:00,19.414
2015-10-06 20:00:00,19.456
2015-10-07 20:00:00,19.448
2015-10-08 20:00:00,19.453
2015-10-09 20:00:00,19.453
2015-10-10 20:00:00,19.444
2015-10-11 20:00:00,19.43
2015-10-12 20:00:00,19.423
2015-10-13 20:00:00,19.42
2015-10-14 20:00:00,19.467
2015-10-15 20:00:00,19.506
2015-10-16 20:00:00,19.551
2015-10-17 20:00:00,19.558
2015-10-18 20:00:00,19.558
2015-10-19 20:00:00,19.554
2015-10-20 20:00:00,19.542
2015-10-21 20:00:00,19.538
2015-10-22 20:00:00,19.533
2015-10-23 20:00:00,19.524
2015-10-24 20:00:00,19.521
2015-10-25 20:00:00,19.511
2015-10-26 20:00:00,19.509
2015-10-27 20:00:00,19.509
2015-10-28 20:00:00,19.512
2015-10-29 20:00:00,19.503
2015-10-30 20:00:00,19.499
2015-10-31 20:00:00,19.5
2015-11-01 20:00:00,19.497
2015-11-02 20:00:00,19.502
2015-11-03 20:00:00,19.502
2015-11-04 20:00:00,19.496
2015-11-05 20:00:00,19.497
2015-11-06 20:00:00,19.529
2015-11-07 20:00:00,19.536
2015-11-08 20:00:00,19.548000000000002
2015-11-09 20:00:00,19.545
2015-11-10 20:00:00,19.548000000000002
2015-11-11 20:00:00,19.548000000000002
2015-11-12 20:00:00,19.542
2015-11-13 20:00:00,19.549
2015-11-14 20:00:00,19.551
2015-11-15 20:00:00,19.644
2015-11-16 20:00:00,19.636
2015-11-17 20:00:00,19.642
2015-11-18 20:00:00,19.629
2015-11-19 20:00:00,19.667
2015-11-20 20:00:00,19.662
2015-11-21 20:00:00,19.658
2015-11-22 20:00:00,19.652
2015-11-23 20:00:00,19.637
2015-11-24 20:00:00,19.665
2015-11-25 20:00:00,19.667
2015-11-26 20:00:00,19.649
2015-11-27 20:00:00,19.643
2015-11-28 20:00:00,19.648
2015-11-29 20:00:00,19.678
2015-11-30 20:00:00,19.721
2015-12-01 20:00:00,19.705
2015-12-02 20:00:00,19.688
2015-12-03 20:00:00,19.678
2015-12-04 20:00:00,19.676
2015-12-05 20:00:00,19.669
2015-12-06 20:00:00,19.655
2015-12-07 20:00:00,19.658
2015-12-08 20:00:00,19.651
2015-12-09 20:00:00,19.658
2015-12-10 20:00:00,19.654
2015-12-11 20:00:00,19.688
2015-12-12 20:00:00,19.687
2015-12-13 20:00:00,19.699
2015-12-14 20:00:00,19.684
2015-12-15 20:00:00,19.669
2015-12-16 20:00:00,19.674
2015-12-17 20:00:00,19.672
2015-12-18 20:00:00,19.661
2015-12-19 20:00:00,19.653
2015-12-20 20:00:00,19.647
2015-12-21 20:00:00,19.691
2015-12-22 20:00:00,19.687
2015-12-23 20:00:00,19.672
2015-12-24 20:00:00,19.665
2015-12-25 20:00:00,19.657
2015-12-26 20:00:00,19.65
2015-12-27 20:00:00,19.638
2015-12-28 20:00:00,19.64
2015-12-29 20:00:00,19.629
2015-12-30 20:00:00,19.632
2015-12-31 20:00:00,19.629
2016-01-01 20:00:00,19.628
2016-01-02 20:00:00,19.639
2016-01-03 20:00:00,19.663
2016-01-04 20:00:00,19.67
2016-01-05 20:00:00,19.667
2016-01-06 20:00:00,19.654
2016-01-07 20:00:00,19.673000000000002
2016-01-08 20:00:00,19.676
2016-01-09 20:00:00,19.668
2016-01-10 20:00:00,19.663
2016-01-11 20:00:00,19.663
2016-01-12 20:00:00,19.657
2016-01-13 20:00:00,19.656
2016-01-14 20:00:00,19.677
2016-01-15 20:00:00,19.683
2016-01-16 20:00:00,19.673000000000002
2016-01-17 20:00:00,19.662
2016-01-18 20:00:00,19.651
2016-01-19 20:00:00,19.635
2016-01-20 20:00:00,19.639
2016-01-21 20:00:00,19.632
2016-01-22 20:00:00,19.629
2016-01-23 20:00:00,19.646
2016-01-24 20:00:00,19.654
2016-01-25 20:00:00,19.655
2016-01-26 20:00:00,19.648
2016-01-27 20:00:00,19.666
2016-01-28 20:00:00,19.686
2016-01-29 20:00:00,19.673000000000002
2016-01-30 20:00:00,19.733
2016-01-31 20:00:00,19.708
2016-02-01 20:00:00,19.697
2016-02-02 20:00:00,19.705
2016-02-03 20:00:00,19.683
2016-02-04 20:00:00,19.691
2016-02-05 20:00:00,19.689
2016-02-06 20:00:00,19.687
2016-02-07 20:00:00,19.674
2016-02-08 20:00:00,19.684
2016-02-09 20:00:00,19.761
2016-02-10 20:00:00,19.733
2016-02-11 20:00:00,19.713
2016-02-12 20:00:00,19.702
2016-02-13 20:00:00,19.692
2016-02-14 20:00:00,19.705
2016-02-15 20:00:00,19.714
2016-02-16 20:00:00,19.691
2016-02-17 20:00:00,19.687
2016-02-18 20:00:00,19.677
2016-02-19 20:00:00,19.672
2016-02-20 20:00:00,19.689
2016-02-21 20:00:00,19.724
2016-02-22 20:00:00,19.751
2016-02-23 20:00:00,19.715
2016-02-24 20:00:00,19.7
2016-02-25 20:00:00,19.689
2016-02-26 20:00:00,19.68
2016-02-27 20:00:00,19.67
2016-02-28 20:00:00,19.656
2016-02-29 20:00:00,19.65
2016-03-01 20:00:00,19.669
2016-03-02 20:00:00,19.691
2016-03-03 20:00:00,19.697
2016-03-04 20:00:00,19.721
2016-03-05 20:00:00,19.704
2016-03-06 20:00:00,19.692
2016-03-07 20:00:00,19.678
2016-03-08 20:00:00,19.666
2016-03-09 20:00:00,19.66
2016-03-10 20:00:00,19.641
2016-03-11 20:00:00,19.634
2016-03-12 20:00:00,19.627
2016-03-13 20:00:00,19.621
2016-03-14 20:00:00,19.618
2016-03-15 20:00:00,19.617
2016-03-16 20:00:00,19.609
2016-03-17 20:00:00,19.608
2016-03-18 20:00:00,19.606
2016-03-19 20:00:00,19.602
2016-03-20 20:00:00,19.605
2016-03-21 20:00:00,19.609
2016-03-22 20:00:00,19.605
2016-03-23 20:00:00,19.603
2016-03-24 20:00:00,19.602
2016-03-25 20:00:00,19.634
2016-03-26 20:00:00,19.63
2016-03-27 20:00:00,19.646
2016-03-28 20:00:00,19.658
2016-03-29 20:00:00,19.664
2016-03-30 20:00:00,19.66
2016-03-31 20:00:00,19.642
2016-04-01 20:00:00,19.627
2016-04-02 20:00:00,19.618
2016-04-03 20:00:00,19.611
2016-04-04 20:00:00,19.605
2016-04-05 20:00:00,19.608
2016-04-06 20:00:00,19.607
2016-04-07 20:00:00,19.609
2016-04-08 20:00:00,19.6
2016-04-09 20:00:00,19.591
2016-04-10 20:00:00,19.578
2016-04-11 20:00:00,19.57
2016-04-12 20:00:00,19.569
2016-04-13 20:00:00,19.595
2016-04-14 20:00:00,19.595
2016-04-15 20:00:00,19.631
2016-04-16 20:00:00,19.627
2016-04-17 20:00:00,19.621
2016-04-18 20:00:00,19.61
2016-04-19 20:00:00,19.596
2016-04-20 20:00:00,19.588
2016-04-21 20:00:00,19.581
2016-04-22 20:00:00,19.575
2016-04-23 20:00:00,19.575
2016-04-24 20:00:00,19.578
2016-04-25 20:00:00,19.605
2016-04-26 20:00:00,19.626
2016-04-27 20:00:00,19.626
2016-04-28 20:00:00,19.618
2016-04-29 20:00:00,19.611
2016-04-30 20:00:00,19.596
2016-05-01 20:00:00,19.585
2016-05-02 20:00:00,19.576999999999998
2016-05-03 20:00:00,19.574
2016-05-04 20:00:00,19.56
2016-05-05 20:00:00,19.551
2016-05-06 20:00:00,19.54
2016-05-07 20:00:00,19.523
2016-05-08 20:00:00,19.504
2016-05-09 20:00:00,19.49
2016-05-10 20:00:00,19.486
2016-05-11 20:00:00,19.469
2016-05-12 20:00:00,19.455
2016-05-13 20:00:00,19.439
2016-05-14 20:00:00,19.449
2016-05-15 20:00:00,19.451
2016-05-16 20:00:00,19.453
2016-05-17 20:00:00,19.446
2016-05-18 20:00:00,19.434
2016-05-19 20:00:00,19.432
2016-05-20 20:00:00,19.443
2016-05-21 20:00:00,19.424
2016-05-22 20:00:00,19.441
2016-05-23 20:00:00,19.593
2016-05-24 20:00:00,19.574
2016-05-25 20:00:00,19.55
2016-05-26 20:00:00,19.526
2016-05-27 20:00:00,19.521
2016-05-28 20:00:00,19.5
2016-05-29 20:00:00,19.5
2016-05-30 20:00:00,19.542
2016-05-31 20:00:00,19.516
2016-06-01 20:00:00,19.495
2016-06-02 20:00:00,19.512
2016-06-03 20:00:00,19.482
2016-06-04 20:00:00,19.451
2016-06-05 20:00:00,19.42
2016-06-06 20:00:00,19.404
2016-06-07 20:00:00,19.388
2016-06-08 20:00:00,19.372
2016-06-09 20:00:00,19.368
2016-06-10 20:00:00,19.347
2016-06-11 20:00:00,19.332
2016-06-12 20:00:00,19.456
2016-06-13 20:00:00,19.479
2016-06-14 20:00:00,19.479
2016-06-15 20:00:00,19.53
2016-06-16 20:00:00,19.5
2016-06-17 20:00:00,19.538
2016-06-18 20:00:00,19.546
2016-06-19 20:00:00,19.519
2016-06-20 20:00:00,19.557
2016-06-21 20:00:00,19.556
2016-06-22 20:00:00,19.524
2016-06-23 20:00:00,19.495
2016-06-24 20:00:00,19.571
2016-06-25 20:00:00,19.595
2016-06-26 20:00:00,19.582
2016-06-27 20:00:00,19.584
2016-06-28 20:00:00,19.557
2016-06-29 20:00:00,19.539
2016-06-30 20:00:00,19.53
2016-07-01 20:00:00,19.538
2016-07-02 20:00:00,19.572
2016-07-03 20:00:00,19.561
2016-07-04 20:00:00,19.532
2016-07-05 20:00:00,19.524
2016-07-06 20:00:00,19.495
2016-07-07 20:00:00,19.47
2016-07-08 20:00:00,19.474
2016-07-09 20:00:00,19.451
2016-07-10 20:00:00,19.419
2016-07-11 20:00:00,19.398
2016-07-12 20:00:00,19.412
2016-07-13 20:00:00,19.446
2016-07-14 20:00:00,19.43
2016-07-15 20:00:00,19.396
2016-07-16 20:00:00,19.39
2016-07-17 20:00:00,19.373
2016-07-18 20:00:00,19.334
2016-07-19 20:00:00,19.293
2016-07-20 20:00:00,19.262
2016-07-21 20:00:00,19.414
2016-07-22 20:00:00,19.452
2016-07-23 20:00:00,19.44
2016-07-24 20:00:00,19.425
2016-07-25 20:00:00,19.41
2016-07-26 20:00:00,19.382
2016-07-27 20:00:00,19.362
2016-07-28 20:00:00,19.408
2016-07-29 20:00:00,19.428
2016-07-30 20:00:00,19.448
2016-07-31 20:00:00,19.433
2016-08-01 20:00:00,19.472
2016-08-02 20:00:00,19.475
2016-08-03 20:00:00,19.513
2016-08-04 20:00:00,19.486
2016-08-05 20:00:00,19.471
2016-08-06 20:00:00,19.472
2016-08-07 20:00:00,19.454
2016-08-08 20:00:00,19.436
2016-08-09 20:00:00,19.424
2016-08-10 20:00:00,19.452
2016-08-11 20:00:00,19.479
2016-08-12 20:00:00,19.513
2016-08-13 20:00:00,19.492
2016-08-14 20:00:00,19.469
2016-08-15 20:00:00,19.446
2016-08-16 20:00:00,19.427
2016-08-17 20:00:00,19.396
2016-08-18 20:00:00,19.37
2016-08-19 20:00:00,19.347
2016-08-20 20:00:00,19.347
2016-08-21 20:00:00,19.343
2016-08-22 20:00:00,19.371
2016-08-23 20:00:00,19.324
2016-08-24 20:00:00,19.281
2016-08-25 20:00:00,19.246
2016-08-26 20:00:00,19.213
2016-08-27 20:00:00,19.185
2016-08-28 20:00:00,19.186
2016-08-29 20:00:00,19.18
2016-08-30 20:00:00,19.158
2016-08-31 20:00:00,19.129
2016-09-01 20:00:00,19.182
2016-09-02 20:00:00,19.149
2016-09-03 20:00:00,19.149
2016-09-04 20:00:00,19.241
2016-09-05 20:00:00,19.214
2016-09-06 20:00:00,19.173
2016-09-07 20:00:00,19.135
2016-09-08 20:00:00,19.106
2016-09-09 20:00:00,19.108
2016-09-10 20:00:00,19.086
2016-09-11 20:00:00,19.086
2016-09-12 20:00:00,19.063
2016-09-13 20:00:00,19.045
2016-09-14 20:00:00,19.021
2016-09-15 20:00:00,19.007
2016-09-16 20:00:00,19.071
2016-09-17 20:00:00,19.086
2016-09-18 20:00:00,19.065
2016-09-19 20:00:00,19.046
2016-09-20 20:00:00,19.054
2016-09-21 20:00:00,19.019
2016-09-22 20:00:00,19.011
2016-09-23 20:00:00,19.007
2016-09-24 20:00:00,19.001
2016-09-25 20:00:00,18.984
2016-09-26 20:00:00,18.994
2016-09-27 20:00:00,18.982
2016-09-28 20:00:00,18.966
2016-09-29 20:00:00,19.029
2016-09-30 20:00:00,19.073
2016-10-01 20:00:00,19.069
2016-10-02 20:00:00,19.107
2016-10-03 20:00:00,19.102
2016-10-04 20:00:00,19.08
2016-10-05 20:00:00,19.054
2016-10-06 20:00:00,19.049
2016-10-07 20:00:00,19.039
2016-10-08 20:00:00,19.033
2016-10-09 20:00:00,19.039
2016-10-10 20:00:00,19.058
2016-10-11 20:00:00,19.081
2016-10-12 20:00:00,19.072
2016-10-13 20:00:00,19.064
2016-10-14 20:00:00,19.046
2016-10-15 20:00:00,19.063
2016-10-16 20:00:00,19.052
2016-10-17 20:00:00,19.048
2016-10-18 20:00:00,19.121
2016-10-19 20:00:00,19.276
2016-10-20 20:00:00,19.312
2016-10-21 20:00:00,19.355
2016-10-22 20:00:00,19.34
2016-10-23 20:00:00,19.326
2016-10-24 20:00:00,19.31
2016-10-25 20:00:00,19.297
2016-10-26 20:00:00,19.281
2016-10-27 20:00:00,19.274
2016-10-28 20:00:00,19.268
2016-10-29 20:00:00,19.264
2016-10-30 20:00:00,19.26
2016-10-31 20:00:00,19.256
2016-11-01 20:00:00,19.259
2016-11-02 20:00:00,19.274
2016-11-03 20:00:00,19.267
2016-11-04 20:00:00,19.267
2016-11-05 20:00:00,19.293
2016-11-06 20:00:00,19.286
2016-11-07 20:00:00,19.402
2016-11-08 20:00:00,19.402
2016-11-09 20:00:00,19.406
2016-11-10 20:00:00,19.399
2016-11-11 20:00:00,19.387
2016-11-12 20:00:00,19.382
2016-11-13 20:00:00,19.374
2016-11-14 20:00:00,19.374
2016-11-15 20:00:00,19.408
2016-11-16 20:00:00,19.421
2016-11-17 20:00:00,19.439
2016-11-18 20:00:00,19.505
2016-11-19 20:00:00,19.493
2016-11-20 20:00:00,19.497
2016-11-21 20:00:00,19.498
2016-11-22 20:00:00,19.486
2016-11-23 20:00:00,19.475
2016-11-24 20:00:00,19.47
2016-11-25 20:00:00,19.467
2016-11-26 20:00:00,19.463
2016-11-27 20:00:00,19.457
2016-11-28 20:00:00,19.45
2016-11-29 20:00:00,19.447
