time,1,2,3,4,5,6,7,8,9,10
1980-01-21,0.26306378841400146,0.15642128884792328,0.10402222722768784,0.1982005089521408,0.23565539717674255,0.3025243282318115,0.28569260239601135,0.6204348206520081,0.22928179800510406,0.3081235885620117
1980-01-22,0.41447240114212036,0.13963404297828674,0.08691327273845673,0.21904417872428894,0.2879091799259186,0.20033521950244904,0.5012105703353882,0.6226537227630615,0.2564147710800171,0.22937770187854767
1980-01-23,0.4590800404548645,0.12256430089473724,0.05221114680171013,0.23538824915885925,0.2732981741428375,0.6526071429252625,0.3224755823612213,0.7278639078140259,0.3418310582637787,0.2789626121520996
1980-01-24,0.5790532231330872,0.1468828171491623,0.11809966713190079,0.3031444549560547,0.3273611068725586,0.20662470161914825,0.4323861300945282,0.7304821610450745,0.3398456871509552,0.28608688712120056
1980-01-25,0.49572691321372986,0.1357201188802719,0.06414211541414261,0.19128751754760742,0.2065335512161255,0.3685479760169983,0.5411348342895508,1.1145966053009033,0.29787829518318176,0.24266059696674347
1980-01-26,0.42421847581863403,0.2827739715576172,0.11964976042509079,0.3715621531009674,0.3858807682991028,0.3675057291984558,0.4350430369377136,0.7998771667480469,0.2697781026363373,0.26754751801490784
1980-01-27,0.3408639430999756,0.3643093407154083,0.15541814267635345,0.4885881543159485,0.4274325370788574,0.346344918012619,0.8352682590484619,1.3192191123962402,0.4347490668296814,0.35019049048423767
1980-01-28,0.31596124172210693,0.12920041382312775,0.027327530086040497,0.17533253133296967,0.22955454885959625,0.4153834581375122,1.0189520120620728,0.7928797602653503,0.6839879155158997,0.35541850328445435
1980-01-29,0.3219110071659088,0.13460326194763184,0.022244403138756752,0.17286129295825958,0.22714132070541382,0.3312162756919861,0.7865013480186462,0.6553248763084412,0.5520254373550415,0.21403373777866364
1980-01-30,0.4989597499370575,0.1228177398443222,0.03352471813559532,0.24600307643413544,0.21118690073490143,0.4315067231655121,0.5216073989868164,0.6517537832260132,0.5532664656639099,0.17264285683631897
1980-01-31,0.2977840006351471,0.16486239433288574,0.0467953160405159,0.33065009117126465,0.35216692090034485,0.34955665469169617,0.5583188533782959,0.25321733951568604,0.5767201781272888,0.2408117949962616
1980-02-01,0.5490886569023132,0.3223456144332886,0.09594836831092834,0.5752476453781128,0.6157225966453552,0.40788760781288147,0.6173908114433289,1.2334980964660645,0.4387121796607971,0.2527885437011719
1980-02-02,0.22849828004837036,0.1721692532300949,0.09870368987321854,0.1318713277578354,0.15785755217075348,0.32051607966423035,0.49797600507736206,0.8734312057495117,0.7428467869758606,0.2999282479286194
1980-02-03,0.18533213436603546,0.16727431118488312,0.1582421064376831,0.17885369062423706,0.20597685873508453,0.4108072817325592,0.4225868582725525,0.9408499002456665,0.764819324016571,0.22012567520141602
1980-02-04,0.2815265655517578,0.2507004141807556,0.13291023671627045,0.216928631067276,0.24048885703086853,0.5311513543128967,0.35336047410964966,0.9193670749664307,0.958095133304596,0.1914270967245102
1980-02-05,0.25228047370910645,0.24813106656074524,0.12241248786449432,0.19172637164592743,0.22032101452350616,0.5278595685958862,0.7493368983268738,1.4036195278167725,0.4123633801937103,0.1868949830532074
1980-02-06,0.2318778783082962,0.12992002069950104,0.0660330206155777,0.20713892579078674,0.2618595063686371,0.697439968585968,0.6331057548522949,1.654401183128357,0.7083317637443542,0.22001531720161438
1980-02-07,0.30561450123786926,0.19862733781337738,0.15562717616558075,0.2248622477054596,0.30441370606422424,0.3863702118396759,0.9587063193321228,1.5824092626571655,0.37655162811279297,0.3002766966819763
1980-02-08,0.38191190361976624,0.17719434201717377,0.09831807762384415,0.2530934512615204,0.4533456265926361,0.9478117227554321,1.0303592681884766,1.4932007789611816,0.9357680082321167,0.35196441411972046
1980-02-09,0.3318796455860138,0.16168621182441711,0.06342565268278122,0.6102514863014221,0.7001166343688965,0.8108862042427063,1.0969529151916504,0.4959662854671478,1.0884361267089844,0.39388373494148254
1980-02-10,0.8163094520568848,0.17990697920322418,0.041749484837055206,0.4941590428352356,0.5316983461380005,0.42327794432640076,1.0852254629135132,0.3263564705848694,0.6322227716445923,0.290043443441391
1980-02-11,0.7024645209312439,0.1623559147119522,0.044000159949064255,0.3343461751937866,0.3139658272266388,0.8311957120895386,1.0575424432754517,1.808721661567688,0.47131431102752686,0.5773314237594604
1980-02-12,0.48454180359840393,0.16546598076820374,0.11284048855304718,0.24372482299804688,0.323403924703598,0.5674605965614319,1.1688284873962402,1.7966340780258179,1.0165810585021973,0.2162100076675415
1980-02-13,0.41269204020500183,0.16238132119178772,0.15434692800045013,0.3283892571926117,0.3604948818683624,0.6822381019592285,0.7340080142021179,1.4918640851974487,0.958311140537262,0.30746471881866455
1980-02-14,0.4380495846271515,0.14309561252593994,0.016868092119693756,0.40944626927375793,0.3852427303791046,0.5370330810546875,0.7077653408050537,1.715503454208374,0.702928364276886,0.46071773767471313
1980-02-15,0.7371758818626404,0.15107521414756775,0.057605475187301636,0.27170148491859436,0.35159793496131897,0.9667346477508545,1.0390625,0.8891873359680176,0.9646367430686951,0.6867683529853821
1980-02-16,0.39866936206817627,0.36655306816101074,0.2493009716272354,0.2920939028263092,0.3219090700149536,0.3747153878211975,0.7459439039230347,1.0074704885482788,0.7333375811576843,0.2546863257884979
1980-02-17,0.8228315114974976,0.2764040231704712,0.33103910088539124,0.41959184408187866,0.4708792567253113,0.5337881445884705,0.9836148619651794,1.5986202955245972,0.7883382439613342,0.2892760932445526
1980-02-18,0.8907271027565002,0.21993574500083923,0.14178220927715302,0.7698630690574646,0.9024490714073181,0.6112020015716553,1.4171462059020996,1.9203449487686157,0.6403933763504028,0.24093803763389587
1980-02-19,0.7549837231636047,0.5480527877807617,0.30143463611602783,1.0773239135742188,1.1823747158050537,1.0369839668273926,1.090363621711731,0.9094069600105286,0.6744022369384766,0.8809655904769897
1980-02-20,0.7031225562095642,0.5521899461746216,0.37401828169822693,1.028054118156433,1.2014206647872925,1.2115070819854736,1.0860918760299683,0.4944133162498474,1.0718010663986206,1.0580780506134033
1980-02-21,0.5147271156311035,0.5576045513153076,0.2859111428260803,1.141286015510559,1.2649036645889282,1.2774930000305176,1.0498085021972656,0.5069814324378967,1.149349570274353,1.1154446601867676
1980-02-22,0.5123371481895447,0.7110902667045593,0.4678225517272949,1.0646107196807861,1.2076456546783447,1.2863051891326904,0.5321243405342102,0.5652291178703308,1.2006763219833374,1.0348052978515625
1980-02-23,0.6490692496299744,0.655455470085144,0.2024911344051361,0.7018300294876099,0.4717455804347992,1.1937639713287354,0.8691864609718323,0.7268588542938232,0.8575825691223145,1.1254074573516846
1980-02-24,0.45730820298194885,0.24018533527851105,0.37951532006263733,0.7501015663146973,1.0443350076675415,1.2734454870224,0.6807502508163452,0.6165731549263,1.070529580116272,1.0613741874694824
1980-02-25,0.6178038120269775,0.2379317283630371,0.31101831793785095,0.4306286871433258,0.6196003556251526,1.3200074434280396,0.644909679889679,0.9459326267242432,1.4118926525115967,1.199224591255188
1980-02-26,0.5757476687431335,0.20423521101474762,0.23521679639816284,0.37309730052948,0.7101333737373352,1.1143475770950317,0.6587087512016296,1.6250910758972168,1.4369746446609497,0.7405341863632202
1980-02-27,0.3927270472049713,0.398019403219223,0.3559189736843109,0.2824431359767914,0.3723636567592621,1.1564172506332397,0.8474218249320984,2.067023754119873,1.092742681503296,0.43722981214523315
1980-02-28,0.6423808932304382,0.3464769124984741,0.35885658860206604,0.3842338025569916,0.38266342878341675,0.5498104095458984,0.7516425251960754,1.8051974773406982,0.8269502520561218,0.32813894748687744
1980-02-29,0.6406059265136719,0.9298685193061829,0.7992222905158997,0.3512403666973114,0.2633536756038666,0.42247655987739563,1.1193538904190063,1.767051100730896,0.7595914006233215,0.47867390513420105
1980-03-01,0.6864630579948425,0.8799340724945068,0.6918588280677795,1.0640357732772827,0.7129117846488953,0.8343555331230164,1.3953460454940796,2.2163474559783936,1.377174735069275,0.7428273558616638
1980-03-02,0.6122654676437378,0.6785028576850891,0.9002973437309265,0.4757430851459503,0.6147122979164124,0.9263797402381897,0.9759286642074585,1.8328289985656738,1.272566795349121,0.5431920886039734
1980-03-03,1.1273043155670166,0.7656497359275818,0.5576232671737671,1.0104973316192627,0.9972676038742065,1.2093695402145386,0.9712701439857483,1.9736627340316772,0.9942529201507568,1.0044071674346924
1980-03-04,1.0993907451629639,0.8678726553916931,0.5186149477958679,0.5564743280410767,0.4917280972003937,1.3385950326919556,1.670798420906067,2.23842191696167,1.2903451919555664,0.8878983855247498
1980-03-05,0.8122788667678833,0.5655542612075806,0.44892776012420654,1.3181827068328857,1.5264554023742676,1.568718671798706,1.0849895477294922,1.053678274154663,1.552596926689148,0.9402853846549988
1980-03-06,0.4371497929096222,0.8312256336212158,0.7360051870346069,0.35056567192077637,0.3640511929988861,0.7881462574005127,0.3388388156890869,0.8323103785514832,1.2618964910507202,1.0969109535217285
1980-03-07,0.6127379536628723,0.3962188959121704,0.5475779175758362,0.6053978204727173,0.756510317325592,0.8186618685722351,1.3122347593307495,1.8932276964187622,1.0599051713943481,0.4932555854320526
1980-03-08,0.7437153458595276,0.49717143177986145,0.3303961157798767,0.9358750581741333,0.7489327192306519,1.120306372642517,0.8507065176963806,1.7180862426757812,0.8434603810310364,0.41076183319091797
1980-03-09,1.0099749565124512,0.31832239031791687,0.42759543657302856,0.5083944201469421,0.673638641834259,0.6801810264587402,1.1498630046844482,2.1620194911956787,0.7804015278816223,0.3705425560474396
1980-03-10,0.8648721575737,0.34342947602272034,0.4802725613117218,0.5759798288345337,0.5957675576210022,0.9336778521537781,0.8534998893737793,2.1613333225250244,1.3046824932098389,0.39338576793670654
1980-03-11,0.6629801988601685,0.4033478796482086,0.48044219613075256,0.5573186874389648,0.6526563763618469,0.7261936068534851,1.028692364692688,1.9889425039291382,1.3392237424850464,0.5452362895011902
1980-03-12,0.7169937491416931,0.47829899191856384,0.44941526651382446,0.44667163491249084,0.5088768005371094,0.863427996635437,0.8379907011985779,2.3136069774627686,1.0697033405303955,0.5822247266769409
1980-03-13,1.0437626838684082,0.49251028895378113,0.7162391543388367,0.4531933069229126,0.4765922725200653,0.8783222436904907,0.8310784101486206,0.713512659072876,0.9867274761199951,0.9884650111198425
1980-03-14,0.5695831179618835,0.5799542665481567,1.109130859375,0.5300130844116211,0.7621055245399475,1.6384918689727783,0.870849609375,1.0043976306915283,1.5330528020858765,1.132885456085205
1980-03-15,0.3176358938217163,0.6915066242218018,1.1513803005218506,0.45626887679100037,0.2604559659957886,1.3385883569717407,0.28062349557876587,1.160054326057434,0.7508387565612793,1.2595025300979614
1980-03-16,0.5373238325119019,1.0542027950286865,1.0351569652557373,0.6458248496055603,0.42357441782951355,0.9363071918487549,0.4993267357349396,1.8255277872085571,0.7529715895652771,1.574952483177185
1980-03-17,0.656566858291626,0.747438907623291,0.8751747012138367,0.5142092108726501,0.5107306838035583,1.669910192489624,1.1141082048416138,2.7602922916412354,1.6201335191726685,1.3865330219268799
1980-03-18,0.3794523775577545,0.8938309550285339,0.9154910445213318,0.6777389645576477,0.820776641368866,2.0053820610046387,1.3154473304748535,2.0288329124450684,1.992248296737671,1.0321691036224365
1980-03-19,0.5675331354141235,1.0624091625213623,0.7787888646125793,0.7668632864952087,0.654430627822876,1.5902225971221924,0.9434791207313538,0.8473836183547974,1.665681004524231,0.49089694023132324
1980-03-20,1.123026967048645,1.2460277080535889,0.9255046248435974,1.3641440868377686,1.169584035873413,0.5656246542930603,0.822445273399353,1.8775830268859863,0.5954883098602295,0.9470077157020569
1980-03-21,0.9641329050064087,1.2851486206054688,0.9656800627708435,0.9027895927429199,0.6164206266403198,0.6833537817001343,0.5372359752655029,2.0575718879699707,0.5688205361366272,0.9894024729728699
1980-03-22,1.3982977867126465,1.1226012706756592,1.1001532077789307,0.8485273718833923,0.7248557806015015,1.7907912731170654,1.4459079504013062,0.859682559967041,1.0977375507354736,1.2758268117904663
1980-03-23,1.1844402551651,1.275307059288025,0.8074327707290649,1.3149795532226562,1.3633383512496948,0.6522325277328491,1.8658350706100464,2.2113029956817627,0.6722689867019653,0.8385401368141174
1980-03-24,1.2016165256500244,1.4423680305480957,1.133933663368225,1.635359764099121,1.8738172054290771,0.5356625318527222,2.3173179626464844,3.0432493686676025,0.5413360595703125,1.075532078742981
1980-03-25,1.386651635169983,1.068248987197876,0.9682901501655579,1.3721699714660645,1.451514720916748,1.6439967155456543,1.4653085470199585,1.721062183380127,1.3883464336395264,0.6312770843505859
1980-03-26,1.0353286266326904,0.8855679035186768,1.0532110929489136,1.200650930404663,1.2358611822128296,1.6206884384155273,1.0829445123672485,1.7644178867340088,1.6137911081314087,0.873561441898346
1980-03-27,0.8628299236297607,0.6450327038764954,0.7229372262954712,0.6674082279205322,0.725094199180603,0.6857860684394836,1.518851637840271,2.2292611598968506,1.6017472743988037,0.6904380917549133
1980-03-28,1.00002121925354,0.6522582769393921,0.6309483647346497,0.9936633706092834,1.110177993774414,1.9797943830490112,1.8252025842666626,2.2682206630706787,2.3773059844970703,0.8143041729927063
1980-03-29,1.4949414730072021,0.8618423938751221,0.8309802412986755,0.6386429667472839,0.4887142479419708,1.9778437614440918,1.429025650024414,1.5473718643188477,1.7852660417556763,1.875993251800537
1980-03-30,1.412481665611267,0.6576510071754456,0.0,1.4824771881103516,1.461226463317871,1.7628065347671509,2.2613654136657715,3.244455337524414,1.4765608310699463,0.8345597982406616
1980-03-31,0.7893221378326416,1.5807551145553589,0.48566755652427673,1.1424272060394287,0.9296061396598816,1.497236967086792,1.556636929512024,3.5200603008270264,2.4362058639526367,2.0122363567352295
1980-04-01,0.920289933681488,1.3639817237854004,1.063147783279419,0.6155045628547668,0.6028375625610352,0.890205442905426,1.2969406843185425,3.1749792098999023,1.2946624755859375,1.3455781936645508
1980-04-02,2.1322901248931885,0.5898526906967163,0.5648426413536072,1.4052115678787231,1.5604060888290405,1.9187291860580444,2.26719069480896,3.530602216720581,2.019571304321289,0.736135721206665
1980-04-03,2.0206658840179443,1.2692269086837769,0.8942363262176514,1.2744529247283936,1.3321306705474854,0.7414530515670776,2.345003128051758,3.2928125858306885,2.0281870365142822,0.5898742079734802
1980-04-04,2.2622714042663574,2.0839993953704834,1.5374881029129028,1.7382453680038452,1.5706849098205566,0.9439567923545837,1.8889890909194946,3.3750417232513428,0.9882616996765137,0.76865154504776
1980-04-05,2.463268518447876,1.8809164762496948,1.5376843214035034,2.3158514499664307,2.1688430309295654,1.0374380350112915,2.1345019340515137,3.1181771755218506,1.3875259160995483,0.7011833786964417
1980-04-06,2.0115723609924316,2.1201117038726807,2.2032952308654785,2.0147461891174316,1.9716278314590454,0.5803061723709106,2.070010185241699,2.5709493160247803,1.2943540811538696,1.0087289810180664
1980-04-07,2.121511936187744,0.8013467788696289,1.159000277519226,1.1337783336639404,1.6697068214416504,0.7432457804679871,2.5757718086242676,3.096980094909668,0.7255131602287292,1.4855531454086304
1980-04-08,1.773902416229248,1.5126475095748901,1.3343833684921265,1.290650725364685,1.2641323804855347,1.3423562049865723,1.8010871410369873,2.4739325046539307,1.4181129932403564,1.4017857313156128
1980-04-09,1.7308791875839233,1.931038737297058,1.568793773651123,1.4108930826187134,1.2485640048980713,1.5384190082550049,2.2843711376190186,3.4544641971588135,1.6196110248565674,0.8253024816513062
1980-04-10,1.7018667459487915,1.750390648841858,1.427971363067627,1.2581759691238403,1.0072845220565796,0.9721786975860596,2.478020429611206,3.6650991439819336,2.3055830001831055,0.9847464561462402
1980-04-11,1.4604177474975586,2.037400007247925,1.495969533920288,1.5880862474441528,1.506784200668335,1.5148167610168457,3.074528932571411,3.5665509700775146,1.974047303199768,0.7167602181434631
1980-04-12,2.499242067337036,1.4243292808532715,2.285724401473999,2.9316515922546387,3.017601728439331,2.802051544189453,3.209744453430176,3.235748291015625,2.1665053367614746,1.8079628944396973
1980-04-13,2.5356907844543457,2.4200499057769775,2.2100882530212402,3.2732796669006348,3.271409511566162,3.205626964569092,3.0304739475250244,2.4516561031341553,3.006444215774536,2.7544469833374023
1980-04-14,2.3733136653900146,2.5481820106506348,2.3133063316345215,3.264779806137085,3.4160380363464355,3.3387298583984375,2.502329111099243,1.2492306232452393,3.285111904144287,3.1708595752716064
1980-04-15,2.1469357013702393,2.7122833728790283,2.59263277053833,3.2290515899658203,3.3569252490997314,3.4732444286346436,1.2115565538406372,0.5638080835342407,3.4692935943603516,3.3235433101654053
1980-04-16,1.8772813081741333,2.5516045093536377,2.8047850131988525,3.0350794792175293,3.28188419342041,3.5052289962768555,1.7398723363876343,0.8326429128646851,3.3299403190612793,3.259854793548584
1980-04-17,2.5219039916992188,2.326690435409546,2.5049614906311035,2.8097028732299805,3.087926149368286,3.154709577560425,2.2434229850769043,2.1341536045074463,3.616955280303955,3.3851354122161865
1980-04-18,2.183396339416504,0.962577223777771,1.5051085948944092,0.7085246443748474,0.8563768863677979,1.9017385244369507,2.549684762954712,3.2743935585021973,2.4058237075805664,1.252426028251648
1980-04-19,2.5522775650024414,1.5179429054260254,0.948074460029602,1.5812463760375977,1.445425033569336,0.9409195184707642,2.2405405044555664,3.7624309062957764,1.3682234287261963,1.3394103050231934
1980-04-20,1.7932389974594116,2.0076870918273926,1.3809616565704346,1.8505589962005615,1.6143314838409424,2.1004228591918945,1.7936897277832031,3.3049819469451904,1.033248782157898,1.8745923042297363
1980-04-21,2.079103469848633,2.34963059425354,1.9846949577331543,2.2547366619110107,2.206291675567627,1.6611547470092773,2.329223871231079,3.5619211196899414,1.0549507141113281,1.7775850296020508
1980-04-22,1.213366985321045,2.457009792327881,2.724245071411133,1.1520142555236816,0.9315546751022339,1.6906607151031494,2.051570415496826,3.462085723876953,0.8091650605201721,1.1913654804229736
1980-04-23,1.3975812196731567,2.6717476844787598,2.534132719039917,2.1729512214660645,2.4195592403411865,0.7943761944770813,1.9291788339614868,3.0990121364593506,1.942612886428833,0.48809006810188293
1980-04-24,1.489310622215271,1.8016514778137207,1.7278716564178467,1.8393843173980713,1.6537466049194336,0.9398053288459778,2.097463846206665,3.984285354614258,1.2680710554122925,0.6062464118003845
1980-04-25,1.387800693511963,1.4042143821716309,1.5275098085403442,0.9230805039405823,0.6610167026519775,0.7553327083587646,2.138322114944458,3.9266417026519775,1.2025678157806396,0.9074025750160217
1980-04-26,1.2799103260040283,1.3192558288574219,1.8150806427001953,1.1566671133041382,0.8163880109786987,0.8953067064285278,2.007424831390381,3.9812536239624023,2.5802838802337646,1.0452238321304321
1980-04-27,1.077582597732544,1.0573352575302124,1.1755212545394897,2.1016499996185303,2.0663509368896484,1.3506561517715454,1.60031259059906,3.721149206161499,1.0843524932861328,1.1149765253067017
1980-04-28,1.4110333919525146,1.1505100727081299,1.2760930061340332,0.8686763644218445,1.0341737270355225,1.5879733562469482,2.263028383255005,4.195165157318115,1.1294429302215576,1.3804489374160767
1980-04-29,1.4895672798156738,1.724822759628296,1.5688810348510742,0.9958061575889587,0.8519350290298462,3.0662336349487305,2.2435429096221924,2.9156501293182373,2.1407344341278076,2.1145288944244385
1980-04-30,1.878304362297058,2.384154796600342,1.864960789680481,2.8256449699401855,2.7629714012145996,3.666212320327759,2.392444610595703,2.665515422821045,2.4757182598114014,2.5264339447021484
1980-05-01,2.284010648727417,3.0859756469726562,2.8042373657226562,3.298241138458252,3.1398744583129883,3.324157238006592,2.7037458419799805,2.921590566635132,2.1337969303131104,3.032428026199341
1980-05-02,2.000481367111206,3.60591983795166,3.2264819145202637,2.994495153427124,2.605056047439575,2.359563112258911,2.3165016174316406,4.042398929595947,2.933011293411255,1.1861958503723145
1980-05-03,2.4880502223968506,3.0239298343658447,2.2584218978881836,2.5786454677581787,1.3205440044403076,1.417732834815979,1.3792238235473633,2.9330356121063232,1.6402268409729004,2.7091946601867676
1980-05-04,2.772951126098633,2.868178129196167,2.7716596126556396,3.0618820190429688,3.0477659702301025,0.9781730771064758,1.7850239276885986,1.8668880462646484,1.0277611017227173,2.5212299823760986
1980-05-05,2.700582504272461,2.9644179344177246,2.585692882537842,2.914595365524292,3.1468429565429688,1.476770281791687,2.3206324577331543,3.3909974098205566,0.9976730346679688,3.1477699279785156
1980-05-06,2.103271722793579,3.6249706745147705,3.5797245502471924,2.2750868797302246,1.889081597328186,2.883699417114258,1.2634557485580444,1.2208528518676758,1.9564698934555054,3.346820116043091
1980-05-07,1.243475079536438,2.1669843196868896,3.0260510444641113,1.5940320491790771,1.9011887311935425,1.590737223625183,2.4866113662719727,4.184421539306641,3.008363962173462,3.0027289390563965
1980-05-08,1.6542497873306274,1.3369935750961304,1.070482611656189,1.192107915878296,0.9119648933410645,2.450784921646118,1.797015905380249,3.5474579334259033,3.8083133697509766,3.2951416969299316
1980-05-09,2.9539029598236084,3.379089593887329,2.794451951980591,3.0475757122039795,2.7937533855438232,0.9958833456039429,2.6357741355895996,3.919781446456909,2.2650797367095947,1.4101263284683228
1980-05-10,3.655221700668335,3.0809824466705322,2.7568564414978027,3.9393179416656494,3.9710116386413574,3.313180923461914,4.014100074768066,4.4858927726745605,0.9400188326835632,3.5646777153015137
1980-05-11,3.988297939300537,3.3925704956054688,2.9794981479644775,4.250514984130859,4.242169380187988,4.179842948913574,3.83964467048645,3.413468360900879,3.5597243309020996,3.9355316162109375
1980-05-12,3.3933029174804688,3.514108180999756,3.0100648403167725,4.347903251647949,4.493306636810303,4.54987907409668,3.307091236114502,4.009876251220703,4.118990898132324,3.9343678951263428
1980-05-13,3.630507707595825,3.7520205974578857,3.136640787124634,4.349092960357666,4.397708415985107,4.197108745574951,2.092057466506958,2.0357768535614014,3.888113498687744,3.849480152130127
1980-05-14,3.858255386352539,3.8866631984710693,3.834737539291382,4.355372428894043,4.3232550621032715,3.9287538528442383,3.2809839248657227,2.049696445465088,2.8809735774993896,3.749067783355713
1980-05-15,4.087286949157715,3.771336793899536,3.4378857612609863,4.146958827972412,4.203636646270752,3.6581594944000244,4.047819137573242,3.896583318710327,2.422252655029297,3.3227405548095703
1980-05-16,4.032550811767578,3.990619659423828,3.6897201538085938,3.363891124725342,3.3053994178771973,3.472740650177002,4.405083179473877,4.232564926147461,1.7565796375274658,3.7972445487976074
1980-05-17,3.749664783477783,4.774511337280273,4.261301517486572,3.466291666030884,3.4011926651000977,3.3256916999816895,3.262336015701294,3.561410427093506,2.1637156009674072,2.257068395614624
1980-05-18,3.70698881149292,4.130867958068848,3.4013466835021973,3.8757405281066895,3.8353934288024902,1.6807864904403687,2.9897327423095703,3.1672914028167725,1.9859627485275269,2.6000404357910156
1980-05-19,3.2283270359039307,4.314364910125732,3.099520444869995,4.536626815795898,4.2138543128967285,2.306511402130127,3.455881357192993,3.6244888305664062,2.069003105163574,3.4775304794311523
1980-05-20,1.452235221862793,3.0983316898345947,2.218538999557495,3.22926664352417,3.014343738555908,3.6282732486724854,2.7845537662506104,3.706603527069092,3.083820343017578,3.7842400074005127
1980-05-21,3.1658525466918945,2.1734156608581543,2.3980629444122314,4.433241367340088,3.828900098800659,3.69476056098938,2.679175853729248,3.6623997688293457,3.352151393890381,3.8271169662475586
1980-05-22,2.2379162311553955,3.1274492740631104,2.9679017066955566,3.7851014137268066,3.98215389251709,3.4544355869293213,2.598123073577881,2.049816846847534,2.7110090255737305,3.2497191429138184
1980-05-23,2.6064910888671875,2.364072799682617,2.341574192047119,2.2683513164520264,3.018258571624756,3.9856228828430176,3.7238357067108154,3.9966366291046143,2.3227155208587646,3.7231509685516357
1980-05-24,1.63816237449646,2.5868420600891113,1.9260122776031494,0.827799379825592,0.8693150281906128,2.8870253562927246,3.5699963569641113,5.413445472717285,2.789433002471924,2.769693613052368
1980-05-25,1.8658816814422607,1.502299189567566,0.7306721806526184,1.7744871377944946,1.5706238746643066,2.9256644248962402,3.287459135055542,4.688806533813477,3.106660842895508,2.195763111114502
1980-05-26,2.455544948577881,1.9366918802261353,0.9890906810760498,2.626821279525757,2.865752935409546,4.337371826171875,2.6552515029907227,2.3972737789154053,4.083986759185791,2.9915661811828613
