,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2014-01-02,0.5994938387518902,0.5970699160706631,0.5892556849835068,0.5803609048807498,0.5784636041523538,0.5785025027303106,0.5939198823189279,0.596386777239501,0.5919588550022458,0.5859537637127056,0.5951685648189189,0.5911772956534783,0.5928143470243126,0.5993647812362781,0.5834431259250623,0.5780781797163501,0.5857316655653155,0.5895675994491969,0.5830166707424708,0.5944907977398164,0.5846277143186372,0.5939395431777285,0.5855938934319973,0.5927772066420713,0.5765629331520367,0.5869629095553346,0.5912059711453382,0.5885781239797276,0.5987876881043325,0.5891595396307344,0.5849460929515389,0.5972961256962982,0.5816351671275668,0.589554006116736,0.5799443170204599,0.5890620842034099,0.5831382091929371,0.6036521591005974,0.5708836164214303,0.5952328171009124,0.5946521948045912,0.5837947524155144,0.5760142979806885,0.578085695699677,0.5968856119507884,0.5999946871918621,0.591828324848083,0.5867177035921839,0.5912205301823205,0.5963929911887531,0.5873902057207372
2014-01-03,0.6045160900698525,0.5969657460527644,0.6342041751085294,0.5896249758835517,0.604388431269495,0.6000433275337348,0.600142890890683,0.6173769770950691,0.5962216803069711,0.5860851142712739,0.6133090248434622,0.6337103240631646,0.5882253372975621,0.6002204412341089,0.5950918005024447,0.5870158803673025,0.599518344137026,0.5981362058421629,0.5953136219125598,0.6000767130968461,0.605936059830694,0.6242067408553513,0.5910343225122285,0.5598256654648799,0.6355176096615399,0.6201417590164993,0.6320576067771391,0.6068839022042951,0.6158053318063951,0.6367752538048812,0.6042350544613979,0.6072117323983419,0.602002136017859,0.6089111806999883,0.6058335256279381,0.5921046819222597,0.6126897956742794,0.6380316448627282,0.5447820357086974,0.6183069158434865,0.6023706046856401,0.5983274594805984,0.5790723543041357,0.6177312533994045,0.6501402287861378,0.6322981889169358,0.6072329292924328,0.6676502672426599,0.5901196691073065,0.6101276906567868,0.5921912603682835
2014-01-04,0.65976746532447,0.6398715296939895,0.6643497027639522,0.6612671429530416,0.6579179828425687,0.652220960333192,0.6044907990354321,0.6491378468059291,0.594946680774686,0.6549285995005967,0.6453823027934963,0.6788621853480808,0.635741282588861,0.6223369783788345,0.6560531839258036,0.6126537551137612,0.6229591684696608,0.6480878788492633,0.5777379832292877,0.5777905283419151,0.6561979250669375,0.7083567221772044,0.6643990879596344,0.5991874197922918,0.7053967821112116,0.6984422697745368,0.6626028989427816,0.6765212591214367,0.6331013789070096,0.6624476803984904,0.6790436714750587,0.6571705777277731,0.6140585595526995,0.662681184375143,0.6637720671832735,0.565342635053647,0.7323271535517958,0.6621246730900505,0.6052411781008257,0.646701680111158,0.6236853706474877,0.6556074205862575,0.6565405569971278,0.6872818201916485,0.6478512255083498,0.610159582366678,0.6944736619983707,0.7094324807010166,0.6321314047069968,0.6651969695542035,0.660328454428612
2014-01-05,0.6101799258510642,0.6352546921960819,0.5873174617517495,0.685268634655812,0.7001738499854303,0.6660979298084461,0.5304883946433068,0.5756045739706206,0.5646162392031976,0.6086415502358963,0.5304061961957005,0.5884387379845639,0.5860194495552095,0.5890889767127175,0.6204884414133629,0.6673242116951984,0.5980512013421313,0.675696294409595,0.5318894112576019,0.6035401149644292,0.6854094621098569,0.7035956806267218,0.5435623906064904,0.5640271281540611,0.7416334097841856,0.6004401986036534,0.6254468627715924,0.6927665235692263,0.584688210473789,0.5840105769820647,0.6005379487838943,0.5806919085903037,0.6030780646218544,0.6124065758049281,0.5956151396877503,0.5876750494957406,0.68815301166616,0.6207822022727564,0.6148970205520732,0.6236786320160376,0.5187393829167481,0.6133837169138286,0.6251697190175534,0.603450578443774,0.6365743462724224,0.615840456643555,0.6224187659066421,0.61920439709111,0.6529091227167741,0.6192534787008265,0.6220826097409203
2014-01-06,0.6500246004012592,0.7019964756519262,0.5237497216847576,0.6229374569164334,0.652872734819234,0.5719581529378178,0.43649255195469083,0.6059133071720251,0.4885548913605493,0.6515387540591163,0.5174442282332669,0.543350147250847,0.6911038540338589,0.6555317084933326,0.581161476176704,0.6841532910429553,0.6033229006266622,0.6740937560851203,0.5144486372062532,0.5628525786961897,0.6622655004859153,0.6714594433087259,0.5641433540677996,0.6814399911562443,0.6848424110909986,0.6074618703983115,0.5921327026308114,0.6397602070998698,0.6144243122142226,0.5944968347850164,0.601908233289687,0.595962897403815,0.538698649571696,0.6097336414755057,0.5813513143491577,0.6055745683896225,0.6219725219825224,0.647908666192473,0.7019215655393363,0.6409990083084011,0.44792028163602254,0.6303543992931138,0.6003150631574443,0.6400245599259885,0.5935170278269076,0.6025953662355834,0.6399241752728585,0.6547372013030631,0.6533366432582219,0.6414255524296644,0.541156664479817
2014-01-07,0.7225698569018346,0.7126950042359292,0.5737785520743767,0.6208562350747933,0.6780573847521217,0.6491366728249321,0.5569561974989434,0.6493563056395352,0.5009747733576728,0.7034757937894047,0.5710709553270036,0.647815937119455,0.6517919935776627,0.6969397349796803,0.6331509256724224,0.6098086800725449,0.7150128771580749,0.6356802304982081,0.6579776587526576,0.6840600357383552,0.6992880255452708,0.6431651341488879,0.606043855683994,0.6799032786559798,0.6970953278715221,0.6587116745316844,0.6690033374327824,0.6159874568502093,0.6349674619982519,0.6492664583211609,0.6936993737213469,0.7017025050422631,0.6028459094984913,0.6367222127470591,0.6404048092487431,0.6072809818197059,0.642701590176351,0.7048461456131339,0.6573954844058904,0.7036317576987964,0.5121698626641125,0.6568310827011132,0.66326074970356,0.6752061730044445,0.6330252624188021,0.5925370851458254,0.6686592356025384,0.6874998813018386,0.6893250375669174,0.7118673064548271,0.536465734139764
2014-01-08,0.76613854451638,0.6768442722245114,0.5945576074090363,0.5631472319651796,0.6669243796905288,0.6593984432899908,0.5370033019506789,0.6346884601589334,0.4713093805451518,0.6571365094937822,0.6675993086911687,0.6524944513583062,0.6104356425742546,0.7102876064399892,0.7064851327180331,0.6046506868425305,0.6828569513198617,0.5921005096447964,0.585802621964141,0.6432858564097104,0.6341740368678291,0.6111906358119968,0.6516714896906959,0.6289824204728227,0.6553436407309885,0.6367388585928571,0.6720759073075304,0.5878143887082948,0.6540254712367711,0.6183020154406222,0.6962359753875896,0.7200494238844017,0.6398782034605351,0.645148244249545,0.6629110690370341,0.5942453671054857,0.6435266361741526,0.6895819708825615,0.6762987930374239,0.6676502844173084,0.5041731670911793,0.6715688700068475,0.6756133432152996,0.6256497682990894,0.6136741262893846,0.5976127386613725,0.7347019483881012,0.6895901433312622,0.7068503500667268,0.7062358411821088,0.5856241579569726
2014-01-09,0.6662400587445676,0.6591698096146548,0.6152419662628664,0.6153312750533827,0.5905331320228944,0.7210420903907592,0.6235027390924205,0.6247260084737107,0.5128113476179,0.6596509744191608,0.6662292978819975,0.6436785784278212,0.6289643272619594,0.6979450214852041,0.7074197422818879,0.6694987391832851,0.6475180644161471,0.5795725822178764,0.5873400483735667,0.6531718960005816,0.650961566960491,0.6738014159594129,0.67193368726908,0.6805158433627961,0.6859879175551481,0.6827014463747205,0.654599524969664,0.6782333926163007,0.6682768598879661,0.5976194655282064,0.6649288956825339,0.6775974249729274,0.6240293115252862,0.6412705986232882,0.6969085067920008,0.6467920345458632,0.692137520826347,0.7023170351939539,0.6547473135798403,0.6102628989221931,0.6299036519105861,0.6315286563056423,0.6771578417824087,0.6720109157907255,0.5897560618528701,0.6460363342638358,0.7937172164211169,0.7068690694979963,0.6644263419821118,0.6572904935841526,0.5942416162537869
2014-01-10,0.6764201149815651,0.5713024486059128,0.572124958938817,0.6419340001816933,0.5599951725007754,0.5848357874176406,0.6877393659848391,0.6515750886506501,0.541733893553649,0.6993312156287542,0.6713243521984387,0.589550692637113,0.6713913624023788,0.7105729852207526,0.6185646260705058,0.7023776945152801,0.6129133851041807,0.61105298790339,0.5894875582148522,0.59353656732995,0.6777959824431118,0.5817134457362227,0.6503931166824044,0.6143664226015185,0.5744927541329842,0.6930471600362974,0.6213492037390846,0.6314308713122878,0.7132397133201795,0.5110260465518527,0.6187103963321157,0.6042142046532656,0.6167310588983731,0.6017556642467803,0.6570516529262457,0.6420503336838874,0.5781481550626909,0.6293468198643623,0.6245352903998075,0.5813576550409378,0.6559917360395117,0.6303539263673034,0.6490936870877295,0.7107342935388725,0.5821215885546659,0.6898584851804804,0.7258789985162346,0.6812295831577814,0.6514746396490982,0.6501469226419142,0.5813642110336095
2014-01-11,0.5951679623172116,0.48664394196780947,0.5855161168082702,0.6110731723112295,0.5572064122743748,0.5571967427796894,0.6195065034737733,0.6237173240643077,0.5257127823359896,0.6778766141187947,0.6680162936706602,0.5734329772065261,0.6175857594611134,0.6341918967395004,0.5578731160499666,0.76266991766031,0.5629313799120234,0.6040598059505121,0.5968933289355591,0.567552696501232,0.6457943415949191,0.538501629389369,0.7453000701082448,0.5468747129789313,0.6293266300007425,0.6005709670375262,0.5823948918264333,0.530259974783033,0.6726437155362205,0.5473091433946712,0.6366836936558524,0.5985978816900777,0.5505499204997774,0.5905869382248263,0.5581512148403928,0.5888140271333608,0.5104534480420391,0.6062613278007623,0.6250596526656425,0.5674785810038319,0.6647620256021144,0.6637339553198235,0.6668354486548898,0.6997972525951892,0.5348792993086179,0.6186444653086561,0.5595064993184016,0.6752292913464213,0.6433852523518113,0.5311100732871538,0.7502911931330992
