DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
967,19510101,   13,     ,
967,19510102,   25,     ,
967,19510103,   34,     ,
967,19510104,    2,     ,
967,19510105,    6,     ,
967,19510106,   29,     ,
967,19510107,    9,     ,
967,19510108,    0,     ,
967,19510109,   82,     ,
967,19510110,   28,     ,
967,19510111,    0,     ,
967,19510112,  126,     ,
967,19510113,    0,     ,
967,19510114,   34,     ,
967,19510115,   76,     ,
967,19510116,   25,     ,
967,19510117,   44,     ,
967,19510118,  110,     ,
967,19510119,   30,     ,
967,19510120,   52,     ,
967,19510121,  101,     ,
967,19510122,   44,     ,
967,19510123,   26,     ,
967,19510124,    0,     ,
967,19510125,    0,     ,
967,19510126,    1,     ,
967,19510127,    0,     ,
967,19510128,    6,     ,
967,19510129,    0,     ,
967,19510130,    0,     ,
967,19510131,    0,     ,
967,19510201,    0,     ,
967,19510202,    0,     ,
967,19510203,    1,     ,
967,19510204,   23,     ,
967,19510205,   22,     ,
967,19510206,    0,     ,
967,19510207,   14,     ,
967,19510208,    3,     ,
967,19510209,    5,     ,
967,19510210,    0,     ,
967,19510211,    1,     ,
967,19510212,   20,     ,
967,19510213,    0,     ,
967,19510214,    5,     ,
967,19510215,    7,     ,
967,19510216,    1,     ,
967,19510217,    7,     ,
967,19510218,  100,     ,
967,19510219,    0,     ,
967,19510220,   22,     ,
967,19510221,   39,     ,
967,19510222,    2,     ,
967,19510223,   45,     ,
967,19510224,   20,     ,
967,19510225,   23,     ,
967,19510226,    7,     ,
967,19510227,    4,     ,
967,19510228,    3,     ,
967,19510301,    0,     ,
967,19510302,   21,     ,
967,19510303,    0,     ,
967,19510304,    0,     ,
967,19510305,    1,     ,
967,19510306,    1,     ,
967,19510307,    1,     ,
967,19510308,    0,     ,
967,19510309,    0,     ,
967,19510310,    7,     ,
967,19510311,    5,     ,
967,19510312,   49,     ,
967,19510313,    8,     ,
967,19510314,   28,     ,
967,19510315,   50,     ,
967,19510316,    0,     ,
967,19510317,   95,     ,
967,19510318,   87,     ,
967,19510319,   20,     ,
967,19510320,  136,     ,
967,19510321,   82,     ,
967,19510322,    0,     ,
967,19510323,   37,     ,
967,19510324,   24,     ,
967,19510325,   75,     ,
967,19510326,   25,     ,
967,19510327,   65,     ,
967,19510328,   28,     ,
967,19510329,    6,     ,
967,19510330,    0,     ,
967,19510331,    4,     ,
967,19510401,    4,     ,
967,19510402,   36,     ,
967,19510403,    5,     ,
967,19510404,    0,     ,
967,19510405,   25,     ,
967,19510406,    0,     ,
967,19510407,    0,     ,
967,19510408,   38,     ,
967,19510409,   27,     ,
967,19510410,  139,     ,
967,19510411,   43,     ,
967,19510412,    5,     ,
967,19510413,    0,     ,
967,19510414,   28,     ,
967,19510415,   27,     ,
967,19510416,    0,     ,
967,19510417,   11,     ,
967,19510418,    1,     ,
967,19510419,    0,     ,
967,19510420,    0,     ,
967,19510421,    0,     ,
967,19510422,    0,     ,
967,19510423,    0,     ,
967,19510424,    0,     ,
967,19510425,    0,     ,
967,19510426,    0,     ,
967,19510427,    0,     ,
967,19510428,  186,     ,
967,19510429,  144,     ,
967,19510430,    6,     ,
967,19510501,    0,     ,
967,19510502,    0,     ,
967,19510503,    0,     ,
967,19510504,    0,     ,
967,19510505,    0,     ,
967,19510506,    0,     ,
967,19510507,   29,     ,
967,19510508,  160,     ,
967,19510509,   20,     ,
967,19510510,    0,     ,
967,19510511,    0,     ,
967,19510512,    0,     ,
967,19510513,    0,     ,
967,19510514,    2,     ,
967,19510515,    6,     ,
967,19510516,    8,     ,
967,19510517,    3,     ,
967,19510518,    0,     ,
967,19510519,   41,     ,
967,19510520,    0,     ,
967,19510521,   64,     ,
967,19510522,    7,     ,
967,19510523,   20,     ,
967,19510524,    0,     ,
967,19510525,  165,     ,
967,19510526,   63,     ,
967,19510527,   65,     ,
967,19510528,  150,     ,
967,19510529,   43,     ,
967,19510530,    0,     ,
967,19510531,    0,     ,
967,19510601,    0,     ,
967,19510602,    0,     ,
967,19510603,   49,     ,
967,19510604,    0,     ,
967,19510605,    0,     ,
967,19510606,    0,     ,
967,19510607,    0,     ,
967,19510608,    0,     ,
967,19510609,    0,     ,
967,19510610,   50,     ,
967,19510611,   31,     ,
967,19510612,    0,     ,
967,19510613,   21,     ,
967,19510614,    0,     ,
967,19510615,    0,     ,
967,19510616,    0,     ,
967,19510617,    0,     ,
967,19510618,    0,     ,
967,19510619,    0,     ,
967,19510620,    7,     ,
967,19510621,    0,     ,
967,19510622,    3,     ,
967,19510623,   92,     ,
967,19510624,    4,     ,
967,19510625,    3,     ,
967,19510626,   40,     ,
967,19510627,  100,     ,
967,19510628,   20,     ,
967,19510629,    2,     ,
967,19510630,    0,     ,
967,19510701,    0,     ,
967,19510702,    0,     ,
967,19510703,    0,     ,
967,19510704,    0,     ,
967,19510705,   97,     ,
967,19510706,    0,     ,
967,19510707,    0,     ,
967,19510708,    0,     ,
967,19510709,   95,     ,
967,19510710,    0,     ,
967,19510711,    0,     ,
967,19510712,   96,     ,
967,19510713,    0,     ,
967,19510714,    0,     ,
967,19510715,  207,     ,
967,19510716,    0,     ,
967,19510717,    0,     ,
967,19510718,    0,     ,
967,19510719,    3,     ,
967,19510720,    0,     ,
967,19510721,    0,     ,
967,19510722,    0,     ,
967,19510723,  110,     ,
967,19510724,  175,     ,
967,19510725,  132,     ,
967,19510726,   17,     ,
967,19510727,    0,     ,
967,19510728,    0,     ,
967,19510729,    0,     ,
967,19510730,    5,     ,
967,19510731,    0,     ,
967,19510801,   44,     ,
967,19510802,  115,     ,
967,19510803,    0,     ,
967,19510804,   55,     ,
967,19510805,   32,     ,
967,19510806,    0,     ,
967,19510807,   56,     ,
967,19510808,   18,     ,
967,19510809,   71,     ,
967,19510810,   26,     ,
967,19510811,    6,     ,
967,19510812,    7,     ,
967,19510813,    7,     ,
967,19510814,    2,     ,
967,19510815,    0,     ,
967,19510816,    0,     ,
967,19510817,    0,     ,
967,19510818,   53,     ,
967,19510819,    0,     ,
967,19510820,  218,     ,
967,19510821,    0,     ,
967,19510822,    0,     ,
967,19510823,    0,     ,
967,19510824,    0,     ,
967,19510825,    0,     ,
967,19510826,    0,     ,
967,19510827,    0,     ,
967,19510828,   29,     ,
967,19510829,   22,     ,
967,19510830,    2,     ,
967,19510831,   13,     ,
967,19510901,   89,     ,
967,19510902,   35,     ,
967,19510903,  266,     ,
967,19510904,    0,     ,
967,19510905,    0,     ,
967,19510906,    0,     ,
967,19510907,    1,     ,
967,19510908,    0,     ,
967,19510909,    0,     ,
967,19510910,    0,     ,
967,19510911,    4,     ,
967,19510912,   17,     ,
967,19510913,    0,     ,
967,19510914,   58,     ,
967,19510915,    0,     ,
967,19510916,    3,     ,
967,19510917,   51,     ,
967,19510918,    1,     ,
967,19510919,   44,     ,
967,19510920,   56,     ,
967,19510921,    0,     ,
967,19510922,    0,     ,
967,19510923,    0,     ,
967,19510924,   72,     ,
967,19510925,    0,     ,
967,19510926,   10,     ,
967,19510927,    6,     ,
967,19510928,    1,     ,
967,19510929,   79,     ,
967,19510930,    2,     ,
967,19511001,    0,     ,
967,19511002,    0,     ,
967,19511003,    0,     ,
967,19511004,    0,     ,
967,19511005,    1,     ,
967,19511006,    2,     ,
967,19511007,    0,     ,
967,19511008,    0,     ,
967,19511009,    0,     ,
967,19511010,    0,     ,
967,19511011,    0,     ,
967,19511012,    0,     ,
967,19511013,    0,     ,
967,19511014,    0,     ,
967,19511015,    0,     ,
967,19511016,    0,     ,
967,19511017,    0,     ,
967,19511018,    2,     ,
967,19511019,    0,     ,
967,19511020,    0,     ,
967,19511021,    0,     ,
967,19511022,   43,     ,
967,19511023,    0,     ,
967,19511024,    1,     ,
967,19511025,    0,     ,
967,19511026,    1,     ,
967,19511027,    1,     ,
967,19511028,    0,     ,
967,19511029,    6,     ,
967,19511030,    0,     ,
967,19511031,   64,     ,
967,19511101,   55,     ,
967,19511102,    1,     ,
967,19511103,   45,     ,
967,19511104,    9,     ,
967,19511105,    0,     ,
967,19511106,    0,     ,
967,19511107,   61,     ,
967,19511108,   65,     ,
967,19511109,    1,     ,
967,19511110,    0,     ,
967,19511111,   50,     ,
967,19511112,    1,     ,
967,19511113,   18,     ,
967,19511114,   80,     ,
967,19511115,   28,     ,
967,19511116,   25,     ,
967,19511117,   60,     ,
967,19511118,   10,     ,
967,19511119,   28,     ,
967,19511120,   33,     ,
967,19511121,   58,     ,
967,19511122,   28,     ,
967,19511123,   55,     ,
967,19511124,   40,     ,
967,19511125,  100,     ,
967,19511126,    7,     ,
967,19511127,    0,     ,
967,19511128,    7,     ,
967,19511129,   23,     ,
967,19511130,   34,     ,
967,19511201,    0,     ,
967,19511202,    0,     ,
967,19511203,   12,     ,
967,19511204,    5,     ,
967,19511205,    1,     ,
967,19511206,    0,     ,
967,19511207,   84,     ,
967,19511208,    0,     ,
967,19511209,   30,     ,
967,19511210,    9,     ,
967,19511211,   21,     ,
967,19511212,    3,     ,
967,19511213,    1,     ,
967,19511214,    2,     ,
967,19511215,    2,     ,
967,19511216,   10,     ,
967,19511217,    1,     ,
967,19511218,    1,     ,
967,19511219,    0,     ,
967,19511220,    2,     ,
967,19511221,    1,     ,
967,19511222,    0,     ,
967,19511223,    1,     ,
967,19511224,    2,     ,
967,19511225,   85,     ,
967,19511226,  169,     ,
967,19511227,    0,     ,
967,19511228,   56,     ,
967,19511229,    2,     ,
967,19511230,    5,     ,
967,19511231,   22,     ,
967,19520101,   14,     ,
967,19520102,   60,     ,
967,19520103,  246,     ,
967,19520104,   29,     ,
967,19520105,   43,     ,
967,19520106,    1,     ,
967,19520107,    0,     ,
967,19520108,    4,     ,
967,19520109,    1,     ,
967,19520110,  105,     ,
967,19520111,  122,     ,
967,19520112,   41,     ,
967,19520113,   24,     ,
967,19520114,   35,     ,
967,19520115,    0,     ,
967,19520116,    6,     ,
967,19520117,   44,     ,
967,19520118,   97,     ,
967,19520119,   67,     ,
967,19520120,   37,     ,
967,19520121,   44,     ,
967,19520122,    8,     ,
967,19520123,    0,     ,
967,19520124,    1,     ,
967,19520125,    0,     ,
967,19520126,    0,     ,
967,19520127,   47,     ,
967,19520128,    4,     ,
967,19520129,    4,     ,
967,19520130,    1,     ,
967,19520131,    2,     ,
967,19520201,  121,     ,
967,19520202,   51,     ,
967,19520203,    0,     ,
967,19520204,   18,     ,
967,19520205,    0,     ,
967,19520206,    1,     ,
967,19520207,   11,     ,
967,19520208,   15,     ,
967,19520209,   24,     ,
967,19520210,   64,     ,
967,19520211,  217,     ,
967,19520212,   64,     ,
967,19520213,    0,     ,
967,19520214,    2,     ,
967,19520215,    0,     ,
967,19520216,    0,     ,
967,19520217,    4,     ,
967,19520218,    1,     ,
967,19520219,    0,     ,
967,19520220,   10,     ,
967,19520221,    2,     ,
967,19520222,    0,     ,
967,19520223,    0,     ,
967,19520224,    0,     ,
967,19520225,    0,     ,
967,19520226,    0,     ,
967,19520227,    0,     ,
967,19520228,    1,     ,
967,19520229,    0,     ,
967,19520301,   17,     ,
967,19520302,    0,     ,
967,19520303,    0,     ,
967,19520304,    0,     ,
967,19520305,   29,     ,
967,19520306,   17,     ,
967,19520307,    0,     ,
967,19520308,   37,     ,
967,19520309,    0,     ,
967,19520310,   56,     ,
967,19520311,    3,     ,
967,19520312,    0,     ,
967,19520313,    0,     ,
967,19520314,    0,     ,
967,19520315,    0,     ,
967,19520316,    0,     ,
967,19520317,   12,     ,
967,19520318,    0,     ,
967,19520319,    1,     ,
967,19520320,    0,     ,
967,19520321,   37,     ,
967,19520322,   73,     ,
967,19520323,   49,     ,
967,19520324,    9,     ,
967,19520325,   51,     ,
967,19520326,   37,     ,
967,19520327,    4,     ,
967,19520328,    0,     ,
967,19520329,   30,     ,
967,19520330,   70,     ,
967,19520331,   34,     ,
967,19520401,    0,     ,
967,19520402,    1,     ,
967,19520403,   13,     ,
967,19520404,    0,     ,
967,19520405,    0,     ,
967,19520406,    0,     ,
967,19520407,   25,     ,
967,19520408,   56,     ,
967,19520409,    8,     ,
967,19520410,    0,     ,
967,19520411,    0,     ,
967,19520412,    0,     ,
967,19520413,    0,     ,
967,19520414,    0,     ,
967,19520415,    0,     ,
967,19520416,    0,     ,
967,19520417,    0,     ,
967,19520418,    0,     ,
967,19520419,    0,     ,
967,19520420,    0,     ,
967,19520421,    5,     ,
967,19520422,   46,     ,
967,19520423,    0,     ,
967,19520424,    0,     ,
967,19520425,    0,     ,
967,19520426,    0,     ,
967,19520427,    0,     ,
967,19520428,    0,     ,
967,19520429,   35,     ,
967,19520430,    0,     ,
967,19520501,    0,     ,
967,19520502,    0,     ,
967,19520503,    0,     ,
967,19520504,   99,     ,
967,19520505,   36,     ,
967,19520506,    8,     ,
967,19520507,   38,     ,
967,19520508,    0,     ,
967,19520509,    0,     ,
967,19520510,    0,     ,
967,19520511,    0,     ,
967,19520512,    0,     ,
967,19520513,   36,     ,
967,19520514,    0,     ,
967,19520515,    1,     ,
967,19520516,    0,     ,
967,19520517,    0,     ,
967,19520518,    0,     ,
967,19520519,    0,     ,
967,19520520,    0,     ,
967,19520521,    0,     ,
967,19520522,    0,     ,
967,19520523,    0,     ,
967,19520524,    0,     ,
967,19520525,    0,     ,
967,19520526,    3,     ,
967,19520527,   12,     ,
967,19520528,   35,     ,
967,19520529,   10,     ,
967,19520530,    1,     ,
967,19520531,    0,     ,
967,19520601,   35,     ,
967,19520602,   76,     ,
967,19520603,   10,     ,
967,19520604,   13,     ,
967,19520605,    0,     ,
967,19520606,    1,     ,
967,19520607,   46,     ,
967,19520608,    0,     ,
967,19520609,   36,     ,
967,19520610,    0,     ,
967,19520611,    0,     ,
967,19520612,    0,     ,
967,19520613,    0,     ,
967,19520614,   15,     ,
967,19520615,   85,     ,
967,19520616,    0,     ,
967,19520617,    0,     ,
967,19520618,    0,     ,
967,19520619,    0,     ,
967,19520620,    0,     ,
967,19520621,    1,     ,
967,19520622,    7,     ,
967,19520623,   18,     ,
967,19520624,    0,     ,
967,19520625,    0,     ,
967,19520626,   10,     ,
967,19520627,    0,     ,
967,19520628,    0,     ,
967,19520629,    0,     ,
967,19520630,    0,     ,
967,19520701,    0,     ,
967,19520702,    0,     ,
967,19520703,   65,     ,
967,19520704,  127,     ,
967,19520705,    0,     ,
967,19520706,    0,     ,
967,19520707,   87,     ,
967,19520708,    0,     ,
967,19520709,  342,     ,
967,19520710,   17,     ,
967,19520711,    0,     ,
967,19520712,    0,     ,
967,19520713,    3,     ,
967,19520714,    0,     ,
967,19520715,   10,     ,
967,19520716,    0,     ,
967,19520717,    0,     ,
967,19520718,   17,     ,
967,19520719,   17,     ,
967,19520720,    0,     ,
967,19520721,    0,     ,
967,19520722,    0,     ,
967,19520723,    0,     ,
967,19520724,    0,     ,
967,19520725,    0,     ,
967,19520726,    0,     ,
967,19520727,    0,     ,
967,19520728,   29,     ,
967,19520729,  133,     ,
967,19520730,   55,     ,
967,19520731,    0,     ,
967,19520801,    0,     ,
967,19520802,  109,     ,
967,19520803,   21,     ,
967,19520804,    0,     ,
967,19520805,    0,     ,
967,19520806,    1,     ,
967,19520807,    8,     ,
967,19520808,    4,     ,
967,19520809,    0,     ,
967,19520810,   36,     ,
967,19520811,   86,     ,
967,19520812,    0,     ,
967,19520813,    0,     ,
967,19520814,  147,     ,
967,19520815,    8,     ,
967,19520816,  106,     ,
967,19520817,   86,     ,
967,19520818,   49,     ,
967,19520819,   87,     ,
967,19520820,   30,     ,
967,19520821,  225,     ,
967,19520822,   30,     ,
967,19520823,    0,     ,
967,19520824,    0,     ,
967,19520825,    0,     ,
967,19520826,    0,     ,
967,19520827,    0,     ,
967,19520828,    0,     ,
967,19520829,    0,     ,
967,19520830,    0,     ,
967,19520831,    0,     ,
967,19520901,    7,     ,
967,19520902,    4,     ,
967,19520903,   37,     ,
967,19520904,   73,     ,
967,19520905,   17,     ,
967,19520906,   12,     ,
967,19520907,    6,     ,
967,19520908,    2,     ,
967,19520909,    4,     ,
967,19520910,    1,     ,
967,19520911,   40,     ,
967,19520912,    0,     ,
967,19520913,    0,     ,
967,19520914,   17,     ,
967,19520915,    0,     ,
967,19520916,    0,     ,
967,19520917,    0,     ,
967,19520918,   28,     ,
967,19520919,   56,     ,
967,19520920,    2,     ,
967,19520921,    0,     ,
967,19520922,   85,     ,
967,19520923,    0,     ,
967,19520924,    0,     ,
967,19520925,    0,     ,
967,19520926,   46,     ,
967,19520927,    5,     ,
967,19520928,   47,     ,
967,19520929,    4,     ,
967,19520930,    7,     ,
967,19521001,   31,     ,
967,19521002,   21,     ,
967,19521003,   17,     ,
967,19521004,   11,     ,
967,19521005,    4,     ,
967,19521006,    0,     ,
967,19521007,   21,     ,
967,19521008,   23,     ,
967,19521009,    6,     ,
967,19521010,   24,     ,
967,19521011,   13,     ,
967,19521012,   13,     ,
967,19521013,    0,     ,
967,19521014,  101,     ,
967,19521015,   43,     ,
967,19521016,  136,     ,
967,19521017,    0,     ,
967,19521018,    0,     ,
967,19521019,    0,     ,
967,19521020,    0,     ,
967,19521021,    2,     ,
967,19521022,    4,     ,
967,19521023,   17,     ,
967,19521024,   10,     ,
967,19521025,   10,     ,
967,19521026,    0,     ,
967,19521027,    0,     ,
967,19521028,    0,     ,
967,19521029,   47,     ,
967,19521030,   17,     ,
967,19521031,   16,     ,
967,19521101,    2,     ,
967,19521102,   63,     ,
967,19521103,  195,     ,
967,19521104,   16,     ,
967,19521105,   20,     ,
967,19521106,    0,     ,
967,19521107,  376,     ,
967,19521108,   69,     ,
967,19521109,    7,     ,
967,19521110,   51,     ,
967,19521111,   89,     ,
967,19521112,   16,     ,
967,19521113,   10,     ,
967,19521114,    2,     ,
967,19521115,    0,     ,
967,19521116,    0,     ,
967,19521117,    0,     ,
967,19521118,    0,     ,
967,19521119,    0,     ,
967,19521120,    6,     ,
967,19521121,    0,     ,
967,19521122,   34,     ,
967,19521123,   18,     ,
967,19521124,   10,     ,
967,19521125,   17,     ,
967,19521126,    0,     ,
967,19521127,   64,     ,
967,19521128,   76,     ,
967,19521129,   45,     ,
967,19521130,   10,     ,
967,19521201,    0,     ,
967,19521202,    0,     ,
967,19521203,    9,     ,
967,19521204,    0,     ,
967,19521205,    0,     ,
967,19521206,    9,     ,
967,19521207,    0,     ,
967,19521208,    8,     ,
967,19521209,    0,     ,
967,19521210,    0,     ,
967,19521211,    9,     ,
967,19521212,   25,     ,
967,19521213,   96,     ,
967,19521214,  212,     ,
967,19521215,    0,     ,
967,19521216,   27,     ,
967,19521217,   67,     ,
967,19521218,   26,     ,
967,19521219,    2,     ,
967,19521220,   31,     ,
967,19521221,  102,     ,
967,19521222,    4,     ,
967,19521223,  121,     ,
967,19521224,    7,     ,
967,19521225,   71,     ,
967,19521226,    9,     ,
967,19521227,   46,     ,
967,19521228,    8,     ,
967,19521229,    0,     ,
967,19521230,    0,     ,
967,19521231,    0,     ,
967,19530101,    6,     ,
967,19530102,    0,     ,
967,19530103,    0,     ,
967,19530104,    3,     ,
967,19530105,    0,     ,
967,19530106,    0,     ,
967,19530107,    0,     ,
967,19530108,    0,     ,
967,19530109,    0,     ,
967,19530110,   16,     ,
967,19530111,    1,     ,
967,19530112,    1,     ,
967,19530113,    0,     ,
967,19530114,    0,     ,
967,19530115,    1,     ,
967,19530116,   44,     ,
967,19530117,   26,     ,
967,19530118,    7,     ,
967,19530119,    3,     ,
967,19530120,   25,     ,
967,19530121,    2,     ,
967,19530122,    0,     ,
967,19530123,    0,     ,
967,19530124,    0,     ,
967,19530125,    1,     ,
967,19530126,    9,     ,
967,19530127,    4,     ,
967,19530128,   10,     ,
967,19530129,    0,     ,
967,19530130,    0,     ,
967,19530131,   28,     ,
967,19530201,  186,     ,
967,19530202,  104,     ,
967,19530203,    0,     ,
967,19530204,    0,     ,
967,19530205,   30,     ,
967,19530206,   53,     ,
967,19530207,    6,     ,
967,19530208,    0,     ,
967,19530209,   79,     ,
967,19530210,   53,     ,
967,19530211,   40,     ,
967,19530212,   24,     ,
967,19530213,   21,     ,
967,19530214,   13,     ,
967,19530215,    3,     ,
967,19530216,    0,     ,
967,19530217,    0,     ,
967,19530218,   40,     ,
967,19530219,    3,     ,
967,19530220,   29,     ,
967,19530221,    0,     ,
967,19530222,   34,     ,
967,19530223,    0,     ,
967,19530224,    0,     ,
967,19530225,    0,     ,
967,19530226,    0,     ,
967,19530227,    0,     ,
967,19530228,    2,     ,
967,19530301,    0,     ,
967,19530302,    0,     ,
967,19530303,    0,     ,
967,19530304,   10,     ,
967,19530305,    2,     ,
967,19530306,    0,     ,
967,19530307,    0,     ,
967,19530308,    5,     ,
967,19530309,    1,     ,
967,19530310,    2,     ,
967,19530311,    1,     ,
967,19530312,   35,     ,
967,19530313,    0,     ,
967,19530314,    0,     ,
967,19530315,    0,     ,
967,19530316,    0,     ,
967,19530317,    0,     ,
967,19530318,    0,     ,
967,19530319,    1,     ,
967,19530320,    2,     ,
967,19530321,    1,     ,
967,19530322,    1,     ,
967,19530323,    2,     ,
967,19530324,    1,     ,
967,19530325,    0,     ,
967,19530326,    0,     ,
967,19530327,    7,     ,
967,19530328,    0,     ,
967,19530329,   23,     ,
967,19530330,    0,     ,
967,19530331,   35,     ,
967,19530401,    7,     ,
967,19530402,    0,     ,
967,19530403,    2,     ,
967,19530404,   50,     ,
967,19530405,   49,     ,
967,19530406,   26,     ,
967,19530407,   51,     ,
967,19530408,    2,     ,
967,19530409,    7,     ,
967,19530410,    0,     ,
967,19530411,    0,     ,
967,19530412,    0,     ,
967,19530413,    9,     ,
967,19530414,   21,     ,
967,19530415,    1,     ,
967,19530416,    0,     ,
967,19530417,    0,     ,
967,19530418,    0,     ,
967,19530419,    0,     ,
967,19530420,    0,     ,
967,19530421,    0,     ,
967,19530422,    0,     ,
967,19530423,    0,     ,
967,19530424,    0,     ,
967,19530425,    0,     ,
967,19530426,    0,     ,
967,19530427,    3,     ,
967,19530428,  106,     ,
967,19530429,   37,     ,
967,19530430,   22,     ,
967,19530501,    0,     ,
967,19530502,    0,     ,
967,19530503,    0,     ,
967,19530504,    0,     ,
967,19530505,    0,     ,
967,19530506,    2,     ,
967,19530507,    2,     ,
967,19530508,   20,     ,
967,19530509,    0,     ,
967,19530510,    0,     ,
967,19530511,    0,     ,
967,19530512,    0,     ,
967,19530513,    0,     ,
967,19530514,    0,     ,
967,19530515,   58,     ,
967,19530516,    0,     ,
967,19530517,    0,     ,
967,19530518,    0,     ,
967,19530519,   10,     ,
967,19530520,    0,     ,
967,19530521,    0,     ,
967,19530522,    1,     ,
967,19530523,    0,     ,
967,19530524,    0,     ,
967,19530525,    0,     ,
967,19530526,    0,     ,
967,19530527,   72,     ,
967,19530528,   26,     ,
967,19530529,    9,     ,
967,19530530,   17,     ,
967,19530531,  105,     ,
967,19530601,   58,     ,
967,19530602,   59,     ,
967,19530603,  114,     ,
967,19530604,    3,     ,
967,19530605,    0,     ,
967,19530606,    0,     ,
967,19530607,    0,     ,
967,19530608,    0,     ,
967,19530609,    0,     ,
967,19530610,   18,     ,
967,19530611,   44,     ,
967,19530612,    0,     ,
967,19530613,   21,     ,
967,19530614,   43,     ,
967,19530615,    0,     ,
967,19530616,    1,     ,
967,19530617,    0,     ,
967,19530618,   34,     ,
967,19530619,   43,     ,
967,19530620,    3,     ,
967,19530621,    0,     ,
967,19530622,    0,     ,
967,19530623,    0,     ,
967,19530624,    0,     ,
967,19530625,   98,     ,
967,19530626,   11,     ,
967,19530627,  235,     ,
967,19530628,   22,     ,
967,19530629,    0,     ,
967,19530630,    0,     ,
967,19530701,    0,     ,
967,19530702,   15,     ,
967,19530703,    0,     ,
967,19530704,   23,     ,
967,19530705,    0,     ,
967,19530706,    0,     ,
967,19530707,   20,     ,
967,19530708,    0,     ,
967,19530709,    0,     ,
967,19530710,   12,     ,
967,19530711,  112,     ,
967,19530712,    0,     ,
967,19530713,   39,     ,
967,19530714,   48,     ,
967,19530715,  131,     ,
967,19530716,   92,     ,
967,19530717,    9,     ,
967,19530718,    2,     ,
967,19530719,    7,     ,
967,19530720,    0,     ,
967,19530721,    1,     ,
967,19530722,    0,     ,
967,19530723,   34,     ,
967,19530724,    9,     ,
967,19530725,    0,     ,
967,19530726,  216,     ,
967,19530727,    0,     ,
967,19530728,  136,     ,
967,19530729,    0,     ,
967,19530730,  136,     ,
967,19530731,  103,     ,
967,19530801,  378,     ,
967,19530802,    2,     ,
967,19530803,   27,     ,
967,19530804,    3,     ,
967,19530805,    0,     ,
967,19530806,    9,     ,
967,19530807,    0,     ,
967,19530808,    0,     ,
967,19530809,    0,     ,
967,19530810,    0,     ,
967,19530811,    0,     ,
967,19530812,    0,     ,
967,19530813,    0,     ,
967,19530814,    0,     ,
967,19530815,    0,     ,
967,19530816,    4,     ,
967,19530817,    0,     ,
967,19530818,    0,     ,
967,19530819,    0,     ,
967,19530820,    0,     ,
967,19530821,  173,     ,
967,19530822,    4,     ,
967,19530823,   63,     ,
967,19530824,   28,     ,
967,19530825,   56,     ,
967,19530826,    5,     ,
967,19530827,    6,     ,
967,19530828,    0,     ,
967,19530829,    0,     ,
967,19530830,   45,     ,
967,19530831,   15,     ,
967,19530901,    0,     ,
967,19530902,    0,     ,
967,19530903,    3,     ,
967,19530904,    0,     ,
967,19530905,    0,     ,
967,19530906,    0,     ,
967,19530907,    0,     ,
967,19530908,    0,     ,
967,19530909,    0,     ,
967,19530910,    5,     ,
967,19530911,   51,     ,
967,19530912,    8,     ,
967,19530913,    0,     ,
967,19530914,    0,     ,
967,19530915,    0,     ,
967,19530916,    0,     ,
967,19530917,    1,     ,
967,19530918,   91,     ,
967,19530919,    5,     ,
967,19530920,    1,     ,
967,19530921,   34,     ,
967,19530922,   20,     ,
967,19530923,    7,     ,
967,19530924,    0,     ,
967,19530925,    0,     ,
967,19530926,    0,     ,
967,19530927,    0,     ,
967,19530928,    0,     ,
967,19530929,    0,     ,
967,19530930,    0,     ,
967,19531001,    0,     ,
967,19531002,    0,     ,
967,19531003,    0,     ,
967,19531004,    2,     ,
967,19531005,    1,     ,
967,19531006,    0,     ,
967,19531007,    0,     ,
967,19531008,    0,     ,
967,19531009,    0,     ,
967,19531010,    1,     ,
967,19531011,    0,     ,
967,19531012,    0,     ,
967,19531013,    0,     ,
967,19531014,    5,     ,
967,19531015,    0,     ,
967,19531016,    0,     ,
967,19531017,    0,     ,
967,19531018,   17,     ,
967,19531019,    0,     ,
967,19531020,    0,     ,
967,19531021,    0,     ,
967,19531022,    0,     ,
967,19531023,    0,     ,
967,19531024,    0,     ,
967,19531025,    0,     ,
967,19531026,    0,     ,
967,19531027,   15,     ,
967,19531028,    4,     ,
967,19531029,    0,     ,
