Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,03-11-2020,,,,,,,,
Gegevens beschikbaar:,19-02-1981,tot:,14-02-2018,,,,,,,,
Datum: ,03-11-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32C0609,001,32CP0086,142637,458333,376,01-01-1980,01-01-1980,14-05-2014,370,-6,-624,-824
B32C0609,001,32CP0086,142637,458333,376,01-01-1980,14-05-2014,14-02-2018,371,-5,-624,-824


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32C0609,001,19-10-1987,238,244,132,,,,,,
B32C0609,001,29-10-1987,236,242,134,,,,,,
B32C0609,001,12-11-1987,244,250,126,,,,,,
B32C0609,001,01-12-1987,220,226,150,,,,,,
B32C0609,001,18-12-1987,229,235,141,,,,,,
B32C0609,001,29-12-1987,218,224,152,,,,,,
B32C0609,001,15-01-1988,208,214,162,,,,,,
B32C0609,001,28-01-1988,192,198,178,,,,,,
B32C0609,001,16-02-1988,165,171,205,,,,,,
B32C0609,001,01-03-1988,182,188,188,,,,,,
B32C0609,001,18-03-1988,190,196,180,,,,,,
B32C0609,001,31-03-1988,175,181,195,,,,,,
B32C0609,001,15-04-1988,193,199,177,,,,,,
B32C0609,001,29-04-1988,210,216,160,,,,,,
B32C0609,001,17-05-1988,215,221,155,,,,,,
B32C0609,001,30-05-1988,226,232,144,,,,,,
B32C0609,001,16-06-1988,238,244,132,,,,,,
B32C0609,001,29-06-1988,245,251,125,,,,,,
B32C0609,001,18-07-1988,238,244,132,,,,,,
B32C0609,001,01-08-1988,238,244,132,,,,,,
B32C0609,001,18-08-1988,245,251,125,,,,,,
B32C0609,001,01-09-1988,250,256,120,,,,,,
B32C0609,001,15-09-1988,252,258,118,,,,,,
B32C0609,001,29-09-1988,255,261,115,,,,,,
B32C0609,001,14-10-1988,247,253,123,,,,,,
B32C0609,001,31-10-1988,253,259,117,,,,,,
B32C0609,001,17-11-1988,258,264,112,,,,,,
B32C0609,001,01-12-1988,262,268,108,,,,,,
B32C0609,001,20-12-1988,246,252,124,,,,,,
B32C0609,001,30-12-1988,243,249,127,,,,,,
B32C0609,001,17-01-1989,245,251,125,,,,,,
B32C0609,001,31-01-1989,252,258,118,,,,,,
B32C0609,001,16-02-1989,255,261,115,,,,,,
B32C0609,001,02-03-1989,261,267,109,,,,,,
B32C0609,001,16-03-1989,240,246,130,,,,,,
B32C0609,001,03-04-1989,228,234,142,,,,,,
B32C0609,001,17-04-1989,228,234,142,,,,,,
B32C0609,001,01-05-1989,233,239,137,,,,,,
B32C0609,001,17-05-1989,242,248,128,,,,,,
B32C0609,001,30-05-1989,255,261,115,,,,,,
B32C0609,001,16-06-1989,260,266,110,,,,,,
B32C0609,001,30-06-1989,268,274,102,,,,,,
B32C0609,001,18-07-1989,275,281,95,,,,,,
B32C0609,001,01-08-1989,280,286,90,,,,,,
B32C0609,001,17-08-1989,285,291,85,,,,,,
B32C0609,001,19-09-1989,300,306,70,,,,,,
B32C0609,001,02-10-1989,287,293,83,,,,,,
B32C0609,001,03-10-1989,290,296,80,,,,,,
B32C0609,001,17-10-1989,295,301,75,,,,,,
B32C0609,001,31-10-1989,298,304,72,,,,,,
B32C0609,001,16-11-1989,293,299,77,,,,,,
B32C0609,001,30-11-1989,297,303,73,,,,,,
