DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
905,19351117,   12,     ,
905,19351118,    0,     ,
905,19351119,    0,     ,
905,19351120,    0,     ,
905,19351121,    0,     ,
905,19351122,  135,     ,
905,19351123,    2,     ,
905,19351124,    7,     ,
905,19351125,   15,     ,
905,19351126,    2,     ,
905,19351127,    3,     ,
905,19351128,    5,     ,
905,19351129,  107,     ,
905,19351130,    1,     ,
905,19351201,  132,     ,
905,19351202,   85,     ,
905,19351203,   30,     ,
905,19351204,    2,     ,
905,19351205,   45,     ,
905,19351206,    3,     ,
905,19351207,    2,     ,
905,19351208,    0,     ,
905,19351209,   15,     ,
905,19351210,    1,     ,
905,19351211,    4,     ,
905,19351212,    0,     ,
905,19351213,    0,     ,
905,19351214,    0,     ,
905,19351215,    0,     ,
905,19351216,   35,     ,
905,19351217,   40,     ,
905,19351218,    0,     ,
905,19351219,   11,     ,
905,19351220,    0,     ,
905,19351221,    7,     ,
905,19351222,    0,     ,
905,19351223,    0,     ,
905,19351224,    0,     ,
905,19351225,   16,     ,
905,19351226,    0,     ,
905,19351227,   45,     ,
905,19351228,   25,     ,
905,19351229,    5,     ,
905,19351230,    0,     ,
905,19351231,   35,     ,
905,19360101,   15,     ,
905,19360102,    2,     ,
905,19360103,   35,     ,
905,19360104,    5,     ,
905,19360105,    0,     ,
905,19360106,    1,     ,
905,19360107,    2,     ,
905,19360108,   23,     ,
905,19360109,   30,     ,
905,19360110,   85,     ,
905,19360111,   29,     ,
905,19360112,    0,     ,
905,19360113,    2,     ,
905,19360114,    2,     ,
905,19360115,    0,     ,
905,19360116,    0,     ,
905,19360117,   35,     ,
905,19360118,   94,     ,
905,19360119,   51,     ,
905,19360120,    2,     ,
905,19360121,   75,     ,
905,19360122,   23,     ,
905,19360123,   12,     ,
905,19360124,   10,     ,
905,19360125,   30,     ,
905,19360126,    6,     ,
905,19360127,    0,     ,
905,19360128,    2,     ,
905,19360129,   10,     ,
905,19360130,   28,     ,
905,19360131,   12,     ,
905,19360201,   75,     ,
905,19360202,  173,     ,
905,19360203,   47,     ,
905,19360204,    4,     ,
905,19360205,   12,     ,
905,19360206,    4,     ,
905,19360207,    0,     ,
905,19360208,    0,     ,
905,19360209,    0,     ,
905,19360210,    0,     ,
905,19360211,    0,     ,
905,19360212,    0,     ,
905,19360213,    0,     ,
905,19360214,    0,     ,
905,19360215,    0,     ,
905,19360216,   77,     ,
905,19360217,  109,     ,
905,19360218,    6,     ,
905,19360219,   17,     ,
905,19360220,   15,     ,
905,19360221,    3,     ,
905,19360222,    4,     ,
905,19360223,   67,     ,
905,19360224,   72,     ,
905,19360225,   22,     ,
905,19360226,    9,     ,
905,19360227,    0,     ,
905,19360228,    0,     ,
905,19360229,    0,     ,
905,19360301,    0,     ,
905,19360302,    7,     ,
905,19360303,    5,     ,
905,19360304,    0,     ,
905,19360305,    0,     ,
905,19360306,    3,     ,
905,19360307,   47,     ,
905,19360308,    2,     ,
905,19360309,    8,     ,
905,19360310,   15,     ,
905,19360311,    2,     ,
905,19360312,    0,     ,
905,19360313,    0,     ,
905,19360314,    0,     ,
905,19360315,    0,     ,
905,19360316,    7,     ,
905,19360317,    0,     ,
905,19360318,    0,     ,
905,19360319,    0,     ,
905,19360320,    0,     ,
905,19360321,    0,     ,
905,19360322,    0,     ,
905,19360323,    0,     ,
905,19360324,    0,     ,
905,19360325,    1,     ,
905,19360326,    0,     ,
905,19360327,    0,     ,
905,19360328,    0,     ,
905,19360329,    4,     ,
905,19360330,   83,     ,
905,19360331,   10,     ,
905,19360401,    0,     ,
905,19360402,   20,     ,
905,19360403,   45,     ,
905,19360404,    0,     ,
905,19360405,    0,     ,
905,19360406,    0,     ,
905,19360407,    0,     ,
905,19360408,    0,     ,
905,19360409,    0,     ,
905,19360410,    0,     ,
905,19360411,    3,     ,
905,19360412,    5,     ,
905,19360413,   60,     ,
905,19360414,    1,     ,
905,19360415,    0,     ,
905,19360416,   85,     ,
905,19360417,    3,     ,
905,19360418,   85,     ,
905,19360419,    9,     ,
905,19360420,    0,     ,
905,19360421,  125,     ,
905,19360422,    5,     ,
905,19360423,   10,     ,
905,19360424,    8,     ,
905,19360425,    1,     ,
905,19360426,    0,     ,
905,19360427,  130,     ,
905,19360428,   27,     ,
905,19360429,    1,     ,
905,19360430,    1,     ,
905,19360501,    0,     ,
905,19360502,    0,     ,
905,19360503,    0,     ,
905,19360504,    0,     ,
905,19360505,    0,     ,
905,19360506,    0,     ,
905,19360507,    0,     ,
905,19360508,    0,     ,
905,19360509,    0,     ,
905,19360510,  101,     ,
905,19360511,    0,     ,
905,19360512,  130,     ,
905,19360513,   30,     ,
905,19360514,    6,     ,
905,19360515,    0,     ,
905,19360516,    0,     ,
905,19360517,    0,     ,
905,19360518,    0,     ,
905,19360519,    0,     ,
905,19360520,    0,     ,
905,19360521,    3,     ,
905,19360522,   48,     ,
905,19360523,    0,     ,
905,19360524,    0,     ,
905,19360525,    0,     ,
905,19360526,    0,     ,
905,19360527,    0,     ,
905,19360528,    0,     ,
905,19360529,    0,     ,
905,19360530,    0,     ,
905,19360531,   75,     ,
905,19360601,   35,     ,
905,19360602,   85,     ,
905,19360603,    7,     ,
905,19360604,  122,     ,
905,19360605,  135,     ,
905,19360606,   14,     ,
905,19360607,    8,     ,
905,19360608,   47,     ,
905,19360609,    0,     ,
905,19360610,    0,     ,
905,19360611,    2,     ,
905,19360612,    0,     ,
905,19360613,    0,     ,
905,19360614,   62,     ,
905,19360615,   40,     ,
905,19360616,    1,     ,
905,19360617,    0,     ,
905,19360618,    0,     ,
905,19360619,    0,     ,
905,19360620,    0,     ,
905,19360621,    0,     ,
905,19360622,    0,     ,
905,19360623,   25,     ,
905,19360624,    7,     ,
905,19360625,    0,     ,
905,19360626,   19,     ,
905,19360627,    5,     ,
905,19360628,    0,     ,
905,19360629,    0,     ,
905,19360630,    0,     ,
905,19360701,    0,     ,
905,19360702,   95,     ,
905,19360703,    0,     ,
905,19360704,  165,     ,
905,19360705,   29,     ,
905,19360706,    0,     ,
905,19360707,    0,     ,
905,19360708,   31,     ,
905,19360709,    3,     ,
905,19360710,   72,     ,
905,19360711,    1,     ,
905,19360712,   43,     ,
905,19360713,   90,     ,
905,19360714,   30,     ,
905,19360715,  145,     ,
905,19360716,  193,     ,
905,19360717,   17,     ,
905,19360718,  215,     ,
905,19360719,    2,     ,
905,19360720,   24,     ,
905,19360721,    0,     ,
905,19360722,    0,     ,
905,19360723,    3,     ,
905,19360724,   12,     ,
905,19360725,    3,     ,
905,19360726,   90,     ,
905,19360727,   20,     ,
905,19360728,    1,     ,
905,19360729,   19,     ,
905,19360730,  140,     ,
905,19360731,    0,     ,
905,19360801,   20,     ,
905,19360802,   66,     ,
905,19360803,   37,     ,
905,19360804,    0,     ,
905,19360805,  182,     ,
905,19360806,    8,     ,
905,19360807,    1,     ,
905,19360808,   12,     ,
905,19360809,    1,     ,
905,19360810,    0,     ,
905,19360811,    0,     ,
905,19360812,   95,     ,
905,19360813,    1,     ,
905,19360814,    0,     ,
905,19360815,    0,     ,
905,19360816,    0,     ,
905,19360817,    0,     ,
905,19360818,    0,     ,
905,19360819,    0,     ,
905,19360820,   37,     ,
905,19360821,   15,     ,
905,19360822,    4,     ,
905,19360823,    0,     ,
905,19360824,    0,     ,
905,19360825,    0,     ,
905,19360826,    0,     ,
905,19360827,    0,     ,
905,19360828,    0,     ,
905,19360829,    0,     ,
905,19360830,    0,     ,
905,19360831,    0,     ,
905,19360901,    0,     ,
905,19360902,    7,     ,
905,19360903,    2,     ,
905,19360904,    7,     ,
905,19360905,    4,     ,
905,19360906,   60,     ,
905,19360907,   16,     ,
905,19360908,  135,     ,
905,19360909,   75,     ,
905,19360910,    5,     ,
905,19360911,    0,     ,
905,19360912,    0,     ,
905,19360913,    0,     ,
905,19360914,   40,     ,
905,19360915,    5,     ,
905,19360916,   35,     ,
905,19360917,    0,     ,
905,19360918,    0,     ,
905,19360919,    0,     ,
905,19360920,    0,     ,
905,19360921,  200,     ,
905,19360922,   10,     ,
905,19360923,    0,     ,
905,19360924,    1,     ,
905,19360925,    0,     ,
905,19360926,    5,     ,
905,19360927,   23,     ,
905,19360928,   11,     ,
905,19360929,    0,     ,
905,19360930,    1,     ,
905,19361001,    6,     ,
905,19361002,   30,     ,
905,19361003,    0,     ,
905,19361004,    0,     ,
905,19361005,    0,     ,
905,19361006,    0,     ,
905,19361007,    0,     ,
905,19361008,    0,     ,
905,19361009,    0,     ,
905,19361010,    0,     ,
905,19361011,    0,     ,
905,19361012,    1,     ,
905,19361013,    8,     ,
905,19361014,   20,     ,
905,19361015,    5,     ,
905,19361016,    9,     ,
905,19361017,    0,     ,
905,19361018,   52,     ,
905,19361019,    0,     ,
905,19361020,  100,     ,
905,19361021,   50,     ,
905,19361022,   35,     ,
905,19361023,    4,     ,
905,19361024,   22,     ,
905,19361025,    1,     ,
905,19361026,   33,     ,
905,19361027,   55,     ,
905,19361028,   38,     ,
905,19361029,   50,     ,
905,19361030,    1,     ,
905,19361031,   16,     ,
905,19361101,    1,     ,
905,19361102,    0,     ,
905,19361103,    8,     ,
905,19361104,   35,     ,
905,19361105,   13,     ,
905,19361106,   35,     ,
905,19361107,   26,     ,
905,19361108,  110,     ,
905,19361109,    8,     ,
905,19361110,    1,     ,
905,19361111,    1,     ,
905,19361112,   95,     ,
905,19361113,   14,     ,
905,19361114,   30,     ,
905,19361115,    0,     ,
905,19361116,   65,     ,
905,19361117,   31,     ,
905,19361118,  200,     ,
905,19361119,    0,     ,
905,19361120,    0,     ,
905,19361121,    0,     ,
905,19361122,    0,     ,
905,19361123,    0,     ,
905,19361124,    0,     ,
905,19361125,    0,     ,
905,19361126,    0,     ,
905,19361127,    0,     ,
905,19361128,    0,     ,
905,19361129,    0,     ,
905,19361130,   45,     ,
905,19361201,   42,     ,
905,19361202,   92,     ,
905,19361203,   21,     ,
905,19361204,   17,     ,
905,19361205,    0,     ,
905,19361206,   80,     ,
905,19361207,   90,     ,
905,19361208,    0,     ,
905,19361209,    4,     ,
905,19361210,    0,     ,
905,19361211,    0,     ,
905,19361212,    0,     ,
905,19361213,   10,     ,
905,19361214,   18,     ,
905,19361215,   12,     ,
905,19361216,    2,     ,
905,19361217,   37,     ,
905,19361218,   62,     ,
905,19361219,   55,     ,
905,19361220,    1,     ,
905,19361221,    0,     ,
905,19361222,    0,     ,
905,19361223,   20,     ,
905,19361224,    0,     ,
905,19361225,    6,     ,
905,19361226,    2,     ,
905,19361227,    0,     ,
905,19361228,    0,     ,
905,19361229,    0,     ,
905,19361230,    9,     ,
905,19361231,    2,     ,
905,19370101,    2,     ,
905,19370102,   63,     ,
905,19370103,   45,     ,
905,19370104,    7,     ,
905,19370105,   37,     ,
905,19370106,   70,     ,
905,19370107,  115,     ,
905,19370108,   14,     ,
905,19370109,    0,     ,
905,19370110,    0,     ,
905,19370111,    0,     ,
905,19370112,    0,     ,
905,19370113,    0,     ,
905,19370114,   85,     ,
905,19370115,   90,     ,
905,19370116,    8,     ,
905,19370117,    0,     ,
905,19370118,    8,     ,
905,19370119,   65,     ,
905,19370120,   40,     ,
905,19370121,    4,     ,
905,19370122,   25,     ,
905,19370123,    8,     ,
905,19370124,    0,     ,
905,19370125,   24,     ,
905,19370126,    8,     ,
905,19370127,    4,     ,
905,19370128,    0,     ,
905,19370129,    0,     ,
905,19370130,    1,     ,
905,19370131,   46,     ,
905,19370201,   28,     ,
905,19370202,    1,     ,
905,19370203,    1,     ,
905,19370204,    0,     ,
905,19370205,   85,     ,
905,19370206,  269,     ,
905,19370207,    0,     ,
905,19370208,  130,     ,
905,19370209,   38,     ,
905,19370210,   62,     ,
905,19370211,   33,     ,
905,19370212,   58,     ,
905,19370213,    3,     ,
905,19370214,    0,     ,
905,19370215,   10,     ,
905,19370216,    1,     ,
905,19370217,   74,     ,
905,19370218,   77,     ,
905,19370219,   35,     ,
905,19370220,   76,     ,
905,19370221,   14,     ,
905,19370222,   72,     ,
905,19370223,  105,     ,
905,19370224,   14,     ,
905,19370225,    0,     ,
905,19370226,   45,     ,
905,19370227,   42,     ,
905,19370228,   51,     ,
905,19370301,    0,     ,
905,19370302,   28,     ,
905,19370303,    3,     ,
905,19370304,    1,     ,
905,19370305,    0,     ,
905,19370306,   32,     ,
905,19370307,    3,     ,
905,19370308,   52,     ,
905,19370309,    2,     ,
905,19370310,   20,     ,
905,19370311,   68,     ,
905,19370312,    4,     ,
905,19370313,    6,     ,
905,19370314,   60,     ,
905,19370315,   27,     ,
905,19370316,   30,     ,
905,19370317,   27,     ,
905,19370318,    9,     ,
905,19370319,   14,     ,
905,19370320,    6,     ,
905,19370321,    1,     ,
905,19370322,    4,     ,
905,19370323,   65,     ,
905,19370324,    0,     ,
905,19370325,   31,     ,
905,19370326,   65,     ,
905,19370327,   26,     ,
905,19370328,   38,     ,
905,19370329,    1,     ,
905,19370330,    0,     ,
905,19370331,    0,     ,
905,19370401,    0,     ,
905,19370402,    0,     ,
905,19370403,    5,     ,
905,19370404,   28,     ,
905,19370405,    1,     ,
905,19370406,    0,     ,
905,19370407,    1,     ,
905,19370408,   30,     ,
905,19370409,    1,     ,
905,19370410,    0,     ,
905,19370411,   37,     ,
905,19370412,   10,     ,
905,19370413,    0,     ,
905,19370414,    0,     ,
905,19370415,    0,     ,
905,19370416,   23,     ,
905,19370417,   75,     ,
905,19370418,   13,     ,
905,19370419,   22,     ,
905,19370420,   18,     ,
905,19370421,  150,     ,
905,19370422,   67,     ,
905,19370423,   24,     ,
905,19370424,    0,     ,
905,19370425,    3,     ,
905,19370426,    0,     ,
905,19370427,   15,     ,
905,19370428,    0,     ,
905,19370429,    2,     ,
905,19370430,    0,     ,
905,19370501,    0,     ,
905,19370502,    0,     ,
905,19370503,    0,     ,
905,19370504,    0,     ,
905,19370505,   10,     ,
905,19370506,   13,     ,
905,19370507,    0,     ,
905,19370508,   14,     ,
905,19370509,    0,     ,
905,19370510,    8,     ,
905,19370511,   19,     ,
905,19370512,   60,     ,
905,19370513,    6,     ,
905,19370514,    1,     ,
905,19370515,   25,     ,
905,19370516,   20,     ,
905,19370517,    0,     ,
905,19370518,   15,     ,
905,19370519,   24,     ,
905,19370520,   75,     ,
905,19370521,    0,     ,
905,19370522,    1,     ,
905,19370523,    0,     ,
905,19370524,    0,     ,
905,19370525,    0,     ,
905,19370526,    0,     ,
905,19370527,    0,     ,
905,19370528,    0,     ,
905,19370529,    0,     ,
905,19370530,    0,     ,
905,19370531,   20,     ,
905,19370601,    0,     ,
905,19370602,    0,     ,
905,19370603,    4,     ,
905,19370604,    0,     ,
905,19370605,    0,     ,
905,19370606,    0,     ,
905,19370607,    0,     ,
905,19370608,   40,     ,
905,19370609,    3,     ,
905,19370610,    0,     ,
905,19370611,    0,     ,
905,19370612,  185,     ,
905,19370613,    0,     ,
905,19370614,    5,     ,
905,19370615,    0,     ,
905,19370616,  124,     ,
905,19370617,    0,     ,
905,19370618,   20,     ,
905,19370619,   38,     ,
905,19370620,  140,     ,
905,19370621,  125,     ,
905,19370622,   24,     ,
905,19370623,   37,     ,
905,19370624,    0,     ,
905,19370625,   14,     ,
905,19370626,    0,     ,
905,19370627,    0,     ,
905,19370628,    0,     ,
905,19370629,    0,     ,
905,19370630,   70,     ,
905,19370701,   20,     ,
905,19370702,    0,     ,
905,19370703,    0,     ,
905,19370704,    0,     ,
905,19370705,    1,     ,
905,19370706,    0,     ,
905,19370707,    1,     ,
905,19370708,   14,     ,
905,19370709,    0,     ,
905,19370710,   18,     ,
905,19370711,   65,     ,
905,19370712,    0,     ,
905,19370713,    0,     ,
905,19370714,    3,     ,
905,19370715,    1,     ,
905,19370716,    0,     ,
905,19370717,   21,     ,
905,19370718,    0,     ,
905,19370719,    0,     ,
905,19370720,    0,     ,
905,19370721,    0,     ,
905,19370722,   10,     ,
905,19370723,    4,     ,
905,19370724,   37,     ,
905,19370725,    0,     ,
905,19370726,   20,     ,
905,19370727,   10,     ,
905,19370728,    0,     ,
905,19370729,    2,     ,
905,19370730,    0,     ,
905,19370731,    1,     ,
905,19370801,    0,     ,
905,19370802,    0,     ,
905,19370803,    0,     ,
905,19370804,    0,     ,
905,19370805,    1,     ,
905,19370806,    0,     ,
905,19370807,    0,     ,
905,19370808,    0,     ,
905,19370809,    0,     ,
905,19370810,    0,     ,
905,19370811,  134,     ,
905,19370812,   14,     ,
905,19370813,    0,     ,
905,19370814,   31,     ,
905,19370815,   60,     ,
905,19370816,   80,     ,
905,19370817,    8,     ,
905,19370818,    1,     ,
905,19370819,    0,     ,
905,19370820,    0,     ,
905,19370821,   65,     ,
905,19370822,    5,     ,
905,19370823,    1,     ,
905,19370824,    0,     ,
905,19370825,    1,     ,
905,19370826,    0,     ,
905,19370827,    2,     ,
905,19370828,    3,     ,
905,19370829,    1,     ,
905,19370830,    0,     ,
905,19370831,    0,     ,
905,19370901,    0,     ,
905,19370902,    0,     ,
905,19370903,    5,     ,
905,19370904,   40,     ,
905,19370905,    1,     ,
905,19370906,    0,     ,
905,19370907,    0,     ,
905,19370908,    0,     ,
905,19370909,    8,     ,
905,19370910,   12,     ,
905,19370911,   47,     ,
905,19370912,   65,     ,
905,19370913,    1,     ,
905,19370914,   24,     ,
905,19370915,  140,     ,
905,19370916,   40,     ,
905,19370917,   40,     ,
905,19370918,   50,     ,
905,19370919,   40,     ,
905,19370920,   16,     ,
905,19370921,   87,     ,
905,19370922,   20,     ,
905,19370923,    0,     ,
905,19370924,    0,     ,
905,19370925,    0,     ,
905,19370926,   45,     ,
905,19370927,    2,     ,
905,19370928,    4,     ,
905,19370929,   17,     ,
905,19370930,    1,     ,
905,19371001,    1,     ,
905,19371002,    0,     ,
905,19371003,    1,     ,
905,19371004,    2,     ,
905,19371005,   55,     ,
905,19371006,    0,     ,
905,19371007,    0,     ,
905,19371008,    2,     ,
905,19371009,    1,     ,
905,19371010,    0,     ,
905,19371011,    3,     ,
905,19371012,    7,     ,
905,19371013,    2,     ,
905,19371014,    0,     ,
905,19371015,    1,     ,
905,19371016,    2,     ,
905,19371017,    0,     ,
905,19371018,    0,     ,
905,19371019,    0,     ,
905,19371020,    1,     ,
905,19371021,    2,     ,
905,19371022,    2,     ,
905,19371023,    4,     ,
905,19371024,    5,     ,
905,19371025,    6,     ,
905,19371026,   45,     ,
905,19371027,    7,     ,
905,19371028,    0,     ,
905,19371029,    0,     ,
905,19371030,    0,     ,
905,19371031,    0,     ,
905,19371101,    7,     ,
905,19371102,    0,     ,
905,19371103,    0,     ,
905,19371104,    1,     ,
905,19371105,    2,     ,
905,19371106,    0,     ,
905,19371107,    0,     ,
905,19371108,    0,     ,
905,19371109,   34,     ,
905,19371110,   34,     ,
905,19371111,   16,     ,
905,19371112,    5,     ,
905,19371113,   18,     ,
905,19371114,    8,     ,
905,19371115,   28,     ,
905,19371116,   19,     ,
905,19371117,    2,     ,
905,19371118,    0,     ,
905,19371119,   27,     ,
905,19371120,    7,     ,
905,19371121,    5,     ,
905,19371122,    3,     ,
905,19371123,    1,     ,
905,19371124,    2,     ,
905,19371125,    1,     ,
905,19371126,    1,     ,
905,19371127,    3,     ,
905,19371128,    1,     ,
905,19371129,    1,     ,
905,19371130,    2,     ,
905,19371201,   14,     ,
905,19371202,    8,     ,
905,19371203,    1,     ,
905,19371204,   11,     ,
905,19371205,   40,     ,
905,19371206,   65,     ,
905,19371207,    5,     ,
905,19371208,   20,     ,
905,19371209,   20,     ,
905,19371210,  105,     ,
905,19371211,    0,     ,
905,19371212,   29,     ,
905,19371213,    1,     ,
905,19371214,    0,     ,
905,19371215,    5,     ,
905,19371216,   55,     ,
905,19371217,   13,     ,
905,19371218,   37,     ,
905,19371219,   18,     ,
905,19371220,    4,     ,
905,19371221,    0,     ,
905,19371222,    1,     ,
905,19371223,    4,     ,
905,19371224,   11,     ,
905,19371225,   16,     ,
905,19371226,    3,     ,
905,19371227,    0,     ,
905,19371228,    0,     ,
905,19371229,   20,     ,
905,19371230,    0,     ,
905,19371231,    0,     ,
905,19380101,    1,     ,
905,19380102,    0,     ,
905,19380103,   18,     ,
905,19380104,    1,     ,
905,19380105,    0,     ,
905,19380106,   35,     ,
905,19380107,   25,     ,
905,19380108,   47,     ,
905,19380109,   84,     ,
905,19380110,   11,     ,
905,19380111,   68,     ,
905,19380112,   36,     ,
905,19380113,  145,     ,
905,19380114,  182,     ,
905,19380115,   13,     ,
905,19380116,    7,     ,
905,19380117,   55,     ,
905,19380118,   51,     ,
905,19380119,   15,     ,
905,19380120,    0,     ,
905,19380121,    0,     ,
905,19380122,   45,     ,
905,19380123,    1,     ,
905,19380124,    0,     ,
905,19380125,    0,     ,
905,19380126,   10,     ,
905,19380127,   90,     ,
905,19380128,    4,     ,
905,19380129,  110,     ,
905,19380130,    5,     ,
905,19380131,   10,     ,
905,19380201,   50,     ,
905,19380202,    6,     ,
905,19380203,   58,     ,
905,19380204,    1,     ,
905,19380205,    0,     ,
905,19380206,    2,     ,
905,19380207,    0,     ,
905,19380208,    2,     ,
905,19380209,    3,     ,
905,19380210,   45,     ,
905,19380211,   45,     ,
905,19380212,   80,     ,
905,19380213,   25,     ,
905,19380214,    0,     ,
905,19380215,    0,     ,
905,19380216,    0,     ,
905,19380217,    7,     ,
905,19380218,    0,     ,
905,19380219,    0,     ,
905,19380220,    0,     ,
905,19380221,    0,     ,
905,19380222,    0,     ,
905,19380223,    1,     ,
905,19380224,    0,     ,
905,19380225,    0,     ,
905,19380226,    3,     ,
905,19380227,    9,     ,
905,19380228,   17,     ,
905,19380301,   29,     ,
905,19380302,   20,     ,
905,19380303,    0,     ,
905,19380304,    1,     ,
905,19380305,    2,     ,
905,19380306,    3,     ,
905,19380307,    1,     ,
905,19380308,    2,     ,
905,19380309,    0,     ,
905,19380310,    2,     ,
905,19380311,    8,     ,
905,19380312,    2,     ,
905,19380313,    0,     ,
905,19380314,    2,     ,
905,19380315,    0,     ,
905,19380316,    0,     ,
905,19380317,    0,     ,
905,19380318,    0,     ,
905,19380319,    0,     ,
905,19380320,    0,     ,
905,19380321,    0,     ,
905,19380322,    0,     ,
905,19380323,    0,     ,
905,19380324,    0,     ,
905,19380325,    0,     ,
905,19380326,  135,     ,
905,19380327,   27,     ,
905,19380328,    2,     ,
905,19380329,    0,     ,
905,19380330,    1,     ,
905,19380331,    0,     ,
905,19380401,    0,     ,
905,19380402,    0,     ,
905,19380403,   60,     ,
905,19380404,   16,     ,
905,19380405,    0,     ,
905,19380406,    3,     ,
905,19380407,    0,     ,
905,19380408,    2,     ,
905,19380409,   15,     ,
905,19380410,    2,     ,
905,19380411,    0,     ,
905,19380412,    0,     ,
905,19380413,    0,     ,
905,19380414,   11,     ,
905,19380415,    2,     ,
905,19380416,    0,     ,
905,19380417,    2,     ,
905,19380418,    7,     ,
905,19380419,    0,     ,
905,19380420,   28,     ,
905,19380421,    0,     ,
905,19380422,    0,     ,
905,19380423,   11,     ,
905,19380424,    0,     ,
905,19380425,    2,     ,
905,19380426,    0,     ,
905,19380427,    0,     ,
905,19380428,    0,     ,
905,19380429,    6,     ,
905,19380430,  240,     ,
905,19380501,  135,     ,
905,19380502,    5,     ,
905,19380503,    2,     ,
905,19380504,    0,     ,
905,19380505,    0,     ,
905,19380506,    0,     ,
905,19380507,    0,     ,
905,19380508,   10,     ,
905,19380509,    0,     ,
905,19380510,    0,     ,
905,19380511,    0,     ,
905,19380512,    0,     ,
905,19380513,    0,     ,
905,19380514,    0,     ,
905,19380515,    0,     ,
905,19380516,   13,     ,
905,19380517,    3,     ,
905,19380518,  133,     ,
905,19380519,    0,     ,
905,19380520,    0,     ,
905,19380521,   40,     ,
905,19380522,    6,     ,
905,19380523,    0,     ,
905,19380524,    0,     ,
905,19380525,   28,     ,
905,19380526,   30,     ,
905,19380527,    0,     ,
905,19380528,  135,     ,
905,19380529,    0,     ,
905,19380530,   30,     ,
905,19380531,  110,     ,
905,19380601,    0,     ,
905,19380602,   61,     ,
905,19380603,    0,     ,
905,19380604,   11,     ,
905,19380605,    0,     ,
905,19380606,   40,     ,
905,19380607,    0,     ,
905,19380608,    0,     ,
905,19380609,  145,     ,
905,19380610,    0,     ,
905,19380611,   35,     ,
905,19380612,    0,     ,
905,19380613,    0,     ,
905,19380614,    0,     ,
905,19380615,   13,     ,
905,19380616,    0,     ,
905,19380617,    0,     ,
905,19380618,    0,     ,
905,19380619,    0,     ,
905,19380620,    0,     ,
905,19380621,    0,     ,
905,19380622,    0,     ,
905,19380623,    0,     ,
905,19380624,    0,     ,
905,19380625,    0,     ,
905,19380626,    0,     ,
905,19380627,    0,     ,
905,19380628,   12,     ,
905,19380629,    0,     ,
905,19380630,    0,     ,
905,19380701,   12,     ,
905,19380702,   29,     ,
905,19380703,   25,     ,
905,19380704,  185,     ,
905,19380705,   35,     ,
905,19380706,    0,     ,
905,19380707,  125,     ,
905,19380708,    0,     ,
905,19380709,    0,     ,
905,19380710,   14,     ,
905,19380711,   30,     ,
905,19380712,    8,     ,
905,19380713,   15,     ,
905,19380714,    0,     ,
905,19380715,    0,     ,
905,19380716,    1,     ,
905,19380717,    0,     ,
905,19380718,    2,     ,
905,19380719,    4,     ,
905,19380720,    1,     ,
905,19380721,    0,     ,
905,19380722,    0,     ,
905,19380723,    0,     ,
905,19380724,    0,     ,
905,19380725,    0,     ,
905,19380726,    0,     ,
905,19380727,   60,     ,
905,19380728,    1,     ,
905,19380729,    0,     ,
905,19380730,    0,     ,
905,19380731,    0,     ,
905,19380801,    0,     ,
905,19380802,    0,     ,
905,19380803,    0,     ,
905,19380804,    0,     ,
905,19380805,    0,     ,
905,19380806,   11,     ,
905,19380807,   50,     ,
905,19380808,    9,     ,
905,19380809,   11,     ,
905,19380810,    0,     ,
905,19380811,    0,     ,
905,19380812,    0,     ,
905,19380813,   95,     ,
905,19380814,  310,     ,
905,19380815,    0,     ,
905,19380816,   45,     ,
905,19380817,    3,     ,
905,19380818,    2,     ,
905,19380819,    0,     ,
905,19380820,   11,     ,
905,19380821,    1,     ,
905,19380822,   70,     ,
905,19380823,  128,     ,
905,19380824,    1,     ,
905,19380825,    0,     ,
905,19380826,    0,     ,
905,19380827,    0,     ,
905,19380828,    0,     ,
905,19380829,    0,     ,
905,19380830,   85,     ,
905,19380831,  113,     ,
905,19380901,    0,     ,
905,19380902,    0,     ,
905,19380903,    5,     ,
905,19380904,    0,     ,
905,19380905,   32,     ,
905,19380906,    4,     ,
905,19380907,    1,     ,
905,19380908,    0,     ,
905,19380909,   15,     ,
905,19380910,    0,     ,
905,19380911,    2,     ,
905,19380912,    6,     ,
905,19380913,    0,     ,
905,19380914,    1,     ,
